Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
23467,11/9/2021,Lab Logistics,Electronic,Yes,8,Yes,,Yes,,Yes,,
23468,11/9/2021,Bay Cove Human Services,Electronic,Yes,1,,,,,,,
23471,11/9/2021,Eastern Bank,Electronic,,444,,,,Yes,,,
23474,11/9/2021,"Evidation Health, Inc.",Electronic,,5,,,,,,,
23475,11/9/2021,"DMC Consolidated, Inc.",Electronic,Yes,,Yes,,Yes,,Yes,,
23491,11/9/2021,Hoffman Construction Company,Electronic,Yes,2,Yes,,,,Yes,,
23492,11/9/2021,Exposure Communications LLC,Electronic,Yes,1,Yes,,,,Yes,,
23493,11/9/2021,"TLC Engineering Solutions, Inc.",Electronic,Yes,5,Yes,Yes,,,Yes,,
23494,11/9/2021,"Fidelity Brokerage Services, LLC",Paper,Yes,1,Yes,Yes,,,Yes,,
23495,11/9/2021,"Insureon Holdings, LLC",Electronic,Yes,5,Yes,,,,Yes,,
23480,11/10/2021,The Urology Center of Colorado,Electronic,Yes,49,Yes,,,,Yes,,
23481,11/10/2021,Quantitative Investment Management LLC,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
23482,11/10/2021,Metropolitan Realty Group,Electronic,Yes,48,Yes,Yes,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
23483,11/10/2021,C.H. Briggs,Electronic,Yes,1,,,,Yes,Yes,,
23484,11/10/2021,Atlantic Specialty Insurance Company,Electronic,,1,Yes,,,,Yes,,
23485,11/10/2021,Englewood Public School District,Electronic,Yes,1,Yes,,,,Yes,,
23486,11/10/2021,UBS Financial Services Inc,Electronic,Yes,1,Yes,Yes,,,Yes,,
23487,11/10/2021,"WireMasters, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
23488,11/10/2021,Pacific Investment Management Company LLC,Electronic,Yes,2,,Yes,,,,,
23489,11/10/2021,The City of Titusville,Electronic,Yes,1,Yes,,,,Yes,,
23490,11/10/2021,City College,Electronic,Yes,49,Yes,,,,Yes,,
23476,11/11/2021,"American Express Travel Related Services Company, Inc.",Electronic,,7,,,,Yes,,,
23477,11/11/2021,"Cyprexx Services, LLC",Electronic,Yes,4,Yes,,,,Yes,,
23478,11/11/2021,"American Express Travel Related Services Company, Inc",Electronic,,1142,,,,Yes,,,
23479,11/11/2021,"Kellem & Kellem, LLC",Electronic,Yes,22,Yes,,Yes,,Yes,,
23496,11/12/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
23497,11/12/2021,Rampart Brokerage Corp.,Electronic,Yes,3,Yes,,Yes,,Yes,,
23498,11/12/2021,Prudential,Paper,,1,Yes,,,,Yes,,
23499,11/12/2021,United Wheels,Electronic,Yes,35,Yes,Yes,,,Yes,,
23500,11/12/2021,Silver Hill Hospital,Electronic,Yes,1,,,,,,,
23501,11/12/2021,Sarasota MRI,Electronic,,56,,,,,,,
23502,11/12/2021,"Enesco, LLC",Electronic,Yes,29,Yes,Yes,,,Yes,,
23503,11/12/2021,Bell's Brewery,Electronic,Yes,2,Yes,,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
23504,11/12/2021,"Community Resources for Justice, Inc.",Electronic,Yes,408,Yes,,,,Yes,,
23505,11/12/2021,"BR Printers, Inc.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
23506,11/12/2021,Manhasset Union Free School District,Electronic,Yes,4,Yes,Yes,,,Yes,,
23507,11/12/2021,National CARES Mentoring Movement,Electronic,,4,,,,,,,
23508,11/12/2021,Cambro Manufacturing,Electronic,Yes,3,Yes,,,,Yes,,
23509,11/12/2021,Raymond James Financial,Paper,Yes,1,,Yes,,,,,
23510,11/15/2021,WINCHESTER SAVINGS BANK,Electronic,,4,,,,Yes,,,
23511,11/15/2021,FCS Financial,Electronic,Yes,18,Yes,,,,Yes,,
23512,11/15/2021,Olympus Corporation of the Americas,Electronic,Yes,1334,Yes,,,,Yes,,
23513,11/15/2021,"True Health New Mexico, Inc.",Electronic,Yes,29,Yes,,,,Yes,,
23514,11/15/2021,California Pizza Kitchen,Electronic,Yes,2908,Yes,,,,Yes,,
23515,11/15/2021,"T&T Staff Management, Inc.",Electronic,Yes,3,Yes,Yes,Yes,Yes,Yes,,
23516,11/15/2021,"The Angell Pension Group, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
23517,11/16/2021,Center for Human Development,Electronic,Yes,12493,Yes,Yes,Yes,Yes,Yes,,
23518,11/16/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
23519,11/16/2021,The Commonwealth of Massachusetts Executive Office of Health and Human Services,Paper,,1,Yes,,,,,,
23520,11/16/2021,"ISO Claims Services, Inc.",Electronic,Yes,1018,,,Yes,,Yes,,
23521,11/16/2021,Carpenter Co.,Electronic,Yes,30,Yes,,,,Yes,,
23522,11/16/2021,Mowery Clinic,Electronic,Yes,6,,,,,Yes,,
23523,11/16/2021,Simed,Electronic,Yes,59,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
23524,11/16/2021,"Morse & Company, PLLC",Electronic,Yes,1,Yes,Yes,,,Yes,,
23525,11/16/2021,Quest Diagnostics,Electronic,Yes,156,Yes,,,,Yes,,
23526,11/16/2021,Horicon Bank,Electronic,Yes,5,Yes,Yes,Yes,,Yes,,
23527,11/16/2021,"Derby Industries, LLC",Electronic,Yes,1,Yes,Yes,,,Yes,,
23533,11/16/2021,"Science of Skincare, LLC d/b/a Innovative Skincare",Electronic,Yes,1,Yes,,,,Yes,,
23534,11/16/2021,Weckworth Manufacturing Inc.,Electronic,Yes,1,Yes,,,,Yes,,
24528,11/16/2021,Center for Human Development,Electronic,Yes,12493,Yes,Yes,Yes,Yes,Yes,,
23529,11/17/2021,Onset Computer Corporation,Electronic,Yes,194,Yes,Yes,,,Yes,,
23530,11/17/2021,Renue Aesthetic Surgery,Electronic,Yes,1,Yes,,Yes,,Yes,,
23531,11/17/2021,Meritus Federal Credit Union,Electronic,Yes,6,Yes,,,,Yes,,
23532,11/17/2021,"Traffic Solutions Corporation, d/b/a Statewide Safety Systems",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
23535,11/18/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
23536,11/18/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
23537,11/18/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
23538,11/18/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
24499,11/18/2021,Episcopal Retirement Services,Electronic,Yes,6,Yes,,,,Yes,,
24500,11/18/2021,Savers Bank,Electronic,,1,,,,Yes,,,
24501,11/18/2021,Spotswood Public Schools,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
24502,11/18/2021,"Utah Imaging Associates, Inc.",Electronic,Yes,194,Yes,Yes,Yes,,Yes,,
24503,11/18/2021,"Natus Medical, Inc.",Electronic,Yes,4,,,,,Yes,,
24504,11/18/2021,People's United Bank,Paper,Yes,2,Yes,Yes,,,Yes,,
24505,11/19/2021,San Francisco Symphony,Electronic,,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24506,11/19/2021,Raymond James Financial,Electronic,Yes,1,,Yes,,,Yes,,
24507,11/19/2021,Massachusetts Mutual Life Insurance Company,Electronic,Yes,2,Yes,Yes,,,Yes,,
24508,11/19/2021,National Grid,Electronic,Yes,11,,,Yes,,Yes,,
24509,11/19/2021,The Federal Savings Bank,Paper,Yes,3,Yes,,,,Yes,,
24510,11/19/2021,"PBD Worldwide, Inc.",Electronic,,5,Yes,,,,Yes,,
24511,11/22/2021,The Village Bank,Electronic,,1,,,,Yes,,,
24512,11/22/2021,Salem five Cents Savings Bank,Electronic,,1,,,,Yes,,,
24513,11/22/2021,Salem five Cents Savings Bank,Electronic,,3,,,,Yes,,,
24514,11/22/2021,Intuit Inc.,Electronic,,2,Yes,,Yes,,Yes,,
24515,11/22/2021,Fidelity Management Trust Company,Paper,,1,Yes,Yes,,,Yes,,
24516,11/22/2021,Salem Five Cents Savings Bank,Paper,,3,,Yes,,,,,
24517,11/22/2021,"American Express Travel Related Services Company, Inc.",Electronic,,2063,,,,Yes,,,
24518,11/22/2021,Georgetown Internal Medicine,Electronic,,1,Yes,,,,Yes,,
24519,11/22/2021,KeyBank National Association,Electronic,,2,,Yes,,,Yes,,
24520,11/22/2021,One Community Health,Electronic,,12,Yes,,,,Yes,,
24521,11/22/2021,GBS Corp.,Electronic,,71,Yes,,,,Yes,,
24522,11/22/2021,Fred Jones Enterprises LLC,Electronic,,1,Yes,,,,Yes,,
24523,11/22/2021,Docs Who Care,Electronic,,1,Yes,,,,Yes,,
24524,11/23/2021,U.S. Eagle Federal Credit Union,Electronic,,10,Yes,Yes,Yes,Yes,Yes,,
24525,11/23/2021,WINCHESTER SAVINGS BANK,Electronic,,3,,,,Yes,,,
24526,11/23/2021,Rockland Trust,Electronic,,2,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24527,11/23/2021,Adare Pharmaceuticals Inc.,Electronic,,1,,,,,,,
24529,11/23/2021,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
24530,11/23/2021,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
24532,11/23/2021,MRI Network,Electronic,,51,Yes,Yes,Yes,,Yes,,
24533,11/23/2021,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
24534,11/23/2021,Rockland Trust,Electronic,,1,,Yes,,,Yes,,
24535,11/23/2021,International Justice Mission,Electronic,Yes,8,Yes,,,,Yes,,
24536,11/23/2021,"Pawn America Minnesota, LLC",Electronic,Yes,134,Yes,,Yes,,Yes,,
24537,11/23/2021,College Solutions,Electronic,Yes,126,Yes,Yes,Yes,Yes,Yes,,
24538,11/23/2021,"Payday America, Inc.",Electronic,Yes,2,Yes,,Yes,,Yes,,
24539,11/23/2021,"PAL Card Minnesota, LLC",Electronic,Yes,,Yes,Yes,Yes,,Yes,,
24540,11/23/2021,TriValley Primary Care,Electronic,Yes,78,Yes,,,,Yes,,
24541,11/23/2021,"Ariela & Associates International, LLC",Electronic,Yes,1,Yes,,,,Yes,,
24542,11/23/2021,TIAA,Electronic,Yes,1,,Yes,,,Yes,,
24543,11/23/2021,"Wells Fargo Bank, N.A.",Paper,,1,,,,Yes,Yes,,
24544,11/23/2021,Rockland Public Schools,Electronic,Yes,259,Yes,,,,Yes,,
24545,11/23/2021,W.L. French Excavating Corporation,Electronic,Yes,857,Yes,Yes,Yes,,Yes,,
24560,11/23/2021,Adare Pharmaceuticals Inc.,Electronic,Yes,2,Yes,Yes,,,Yes,,
24546,11/24/2021,"ON24, Inc.",Electronic,Yes,23,Yes,,,,Yes,,
24547,11/24/2021,InvestX Capital Ltd.,Electronic,Yes,21,Yes,Yes,,,Yes,,
24548,11/24/2021,"Best Plumbing Specialties, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
24549,11/24/2021,Upstate HomeCare,Electronic,Yes,3,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24550,11/24/2021,Anna Maria College,Electronic,Yes,58,Yes,,Yes,,Yes,,
24551,11/24/2021,"Fiondella, Milone & LaSaracina LLP",Electronic,Yes,11216,Yes,,,,Yes,,
24552,11/24/2021,"HNS Management Company, Inc.",Electronic,Yes,30,Yes,,Yes,,Yes,,
24553,11/24/2021,Toyotetsu North America,Electronic,Yes,1,Yes,,,,Yes,,
24554,11/24/2021,American Express Travel Related Services Company Inc.,Electronic,,5,,,,Yes,,,
24555,11/26/2021,LEAF Commercial Capital,Electronic,Yes,7,Yes,,,,,,
24556,11/26/2021,Winchester Savings Bank,Electronic,Yes,7,,,,Yes,,,
24557,11/29/2021,"JPMorgan Chase Bank, N.A",Electronic,Yes,1,Yes,,,,Yes,,
24558,11/29/2021,"Aria Retirement Solutions, Inc.",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
24559,11/29/2021,"DNA Diagnostics Center, Inc.",Electronic,Yes,1048,Yes,,,Yes,Yes,,
24574,11/30/2021,5th Street Advisors,Electronic,Yes,5,,Yes,,,Yes,,
24561,11/30/2021,"Westmoreland Mechanical Testing & Research, Inc.",Electronic,Yes,2,Yes,,Yes,,Yes,,
24562,11/30/2021,"American Express Travel Related Services Company, Inc.",Electronic,,4,,,,Yes,,,
24563,11/30/2021,"Bansley and Kiener, L.L.P.",Electronic,Yes,198,Yes,,,,Yes,,
24564,11/30/2021,"Que Onda Beverage, Inc.",Electronic,Yes,2,Yes,,Yes,,Yes,,
24565,11/30/2021,Webster Five Cents Savings Bank,Electronic,,10,,,,Yes,,,
24566,11/30/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
24567,11/30/2021,Apple Inc.,Electronic,,2,,,,Yes,Yes,,
24568,11/30/2021,Cedar Grove Composting Inc,Electronic,Yes,1,Yes,,Yes,,Yes,,
24569,11/30/2021,"NYSARC Inc., Onondaga County Chapter",Electronic,Yes,7,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24570,12/1/2021,"Mudd & Moreland, LLC",Electronic,Yes,80,Yes,,Yes,Yes,Yes,,
24571,12/1/2021,"GEMI Management Company, Inc.",Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
24572,12/1/2021,"Vision Source, LP",Electronic,Yes,9,Yes,,,,Yes,,
24573,12/1/2021,"Great Plains Manufacturing, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
24575,12/2/2021,Seneca Family of Agencies,Electronic,Yes,71,Yes,,Yes,,Yes,,
24576,12/2/2021,Tsao & mcKown Architects,Electronic,Yes,3,Yes,Yes,,,Yes,,
24577,12/2/2021,Musical Instrument Museum,Electronic,Yes,11,Yes,Yes,,,Yes,,
24578,12/2/2021,The Lincoln National Life Insurance Company,Electronic,Yes,2,Yes,,,,Yes,,
24579,12/2/2021,Elizabethtown College,Electronic,Yes,1,Yes,,,,Yes,,
24580,12/2/2021,"American Express Travel Related Services Company, Inc.",Electronic,,9,,,,Yes,,,
24581,12/3/2021,"Embree Capital Markets Group, Inc.",Electronic,Yes,5,Yes,Yes,,,Yes,,
24582,12/3/2021,Keolis Transit America,Electronic,,5,Yes,Yes,,,Yes,,
24583,12/3/2021,American Council for International Studies,Electronic,Yes,1417,Yes,,,,Yes,,
24584,12/3/2021,St. Mary's Credit Union,Paper,Yes,1,,,,Yes,,,
24653,12/3/2021,Mutual One Bank,Electronic,,1,,,,Yes,,,
24593,12/6/2021,"Lexington Heart Specialists, PSC",Electronic,,4,Yes,,,,Yes,,
24594,12/6/2021,"Steven T. Greenhaw, M.D., P.C.",Electronic,,2,Yes,,,,Yes,,
24596,12/6/2021,"American European Insurance Group, Inc.",Electronic,Yes,176,Yes,Yes,Yes,,Yes,,
24597,12/6/2021,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,Yes,,Yes,,
24585,12/6/2021,Nippon Life Insurance Company of America,Electronic,Yes,38,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24586,12/6/2021,Winchester Savings Bank,Electronic,,7,,,,Yes,,,
24587,12/6/2021,MutualOne Bank,Electronic,,1,,,,Yes,,,
24588,12/6/2021,Brigham and Womens' Hospital,Paper,Yes,1,,,Yes,,,,
24589,12/6/2021,"Madix, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
24590,12/7/2021,St. Mary's Credit Union,Electronic,,44,,,,Yes,,,
24591,12/7/2021,Bouyea & Associates Inc,Electronic,Yes,2,,Yes,,,,,
24592,12/7/2021,Komatsu America Corp.,Electronic,Yes,7,Yes,Yes,Yes,Yes,Yes,,
24598,12/7/2021,Easterseals Delaware & Maryland's Eastern Shore,Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
24599,12/7/2021,Tom Wood Group,Electronic,Yes,1,Yes,,Yes,,Yes,,
24601,12/7/2021,"Quantum Imaging and Therapeutics Associates, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
24602,12/8/2021,"The Arc of the South Shore, Inc",Electronic,Yes,2,Yes,,,,Yes,,
24603,12/8/2021,"Orgill, Inc.",Electronic,,9,Yes,,,,Yes,,
24604,12/8/2021,Home State Bank,Electronic,Yes,2,Yes,Yes,,,Yes,,
24605,12/8/2021,EPTAM Precision,Electronic,Yes,3,Yes,,,,Yes,,
24606,12/8/2021,Weddell Pediatric Dental Specialists,Electronic,,2,,,,,,,
24607,12/8/2021,Weller Truck Parts,Electronic,Yes,16,Yes,,,,Yes,,
24608,12/8/2021,TTEC Services Corporation,Electronic,Yes,113,Yes,,,,Yes,,
24609,12/8/2021,Sigfried Rivera,Electronic,,1,Yes,Yes,Yes,,Yes,,
24610,12/8/2021,Sims & Campbell,Electronic,Yes,10,Yes,Yes,Yes,,Yes,,
24612,12/8/2021,Atalanta,Electronic,Yes,52,Yes,Yes,Yes,,Yes,,
24613,12/8/2021,Veterans First Mortgage,Electronic,Yes,9,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24600,12/8/2021,"Tammy Hastings Bookkeeping and tax Service, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
24614,12/9/2021,Rockland Trust,Paper,,1,Yes,Yes,,,Yes,,
24615,12/9/2021,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
24616,12/9/2021,MutualOne Bank,Electronic,,1,,,,Yes,,,
24617,12/9/2021,"Nelnet, Inc.",Paper,Yes,1,,Yes,,,,,
24618,12/9/2021,Vermont Student Assistance Corporation,Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
24619,12/10/2021,"Groove Point Financial, LLC",Electronic,Yes,2,,Yes,,,,,
24620,12/10/2021,The Travelers Idemnity Company,Electronic,Yes,10379,,,Yes,,Yes,,
24621,12/10/2021,Winchester Savings Bank,Electronic,,,,,,Yes,,,
24622,12/10/2021,Bank of America,Paper,Yes,1,Yes,Yes,Yes,,Yes,,
24623,12/10/2021,"Focus Medical Communications, LLC",Electronic,Yes,10,Yes,,,,Yes,,
24624,12/10/2021,"Tactical Advantage Group, Inc.",Paper,Yes,2,Yes,,,,Yes,,
24625,12/10/2021,Flam Financial Services,Electronic,Yes,1,Yes,,,,Yes,,
24626,12/10/2021,Valley County,Electronic,Yes,5,Yes,,,,Yes,,
24627,12/10/2021,"BioPlus Specialty Pharmacy Services, LLC",Electronic,Yes,2665,Yes,,,,Yes,,
24628,12/10/2021,"Icon Voice Networks, LLC",Electronic,Yes,3,Yes,,,,Yes,,
24629,12/13/2021,"Rochester Management, Inc.",Electronic,Yes,24,Yes,Yes,Yes,,Yes,,
24630,12/13/2021,"Harbor Health Services, Inc.",Paper,Yes,1,,,,,Yes,,
24631,12/13/2021,Kenney Manufacturing Company,Electronic,Yes,15,,,,,Yes,,
24632,12/13/2021,Stride Credit Union Limited,Electronic,Yes,1,,Yes,Yes,Yes,Yes,,
24633,12/13/2021,Sound Generations,Electronic,Yes,3248,Yes,Yes,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24634,12/13/2021,Vistra International Expansion Inc.,Electronic,Yes,3,,,Yes,,Yes,,
24637,12/13/2021,Mid America Mortgage,Electronic,Yes,2,Yes,Yes,,,,,
24638,12/14/2021,American Express Travel Related Services Company,Electronic,,2,,,,Yes,,,
24639,12/14/2021,"Vanport Marine, Inc",Both,Yes,1,Yes,Yes,Yes,,Yes,,
24640,12/14/2021,Quantum Imaging and Therapeutic Associates inc.,Electronic,Yes,1,Yes,,,,Yes,,
24641,12/14/2021,MutualOne Bank,Electronic,,1,,,,Yes,,,
24642,12/14/2021,MutualOne Bank,Electronic,,,,,,Yes,,,
24643,12/14/2021,Eastern Bank,Electronic,,42,,,,Yes,,,
24644,12/14/2021,American Express Travel Related Services Co.,Electronic,,1,,,,Yes,,,
24645,12/14/2021,Lozano Smith,Electronic,Yes,2,Yes,,,,Yes,,
24646,12/14/2021,"Nelnet, Inc",Paper,,1,,Yes,,,,,
24635,12/14/2021,"Patrick Financial Group, LLC",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
24636,12/14/2021,Lincoln Financial Securities Corp.,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
24682,12/14/2021,Congregation Rodeph Sholom,Electronic,Yes,38,Yes,Yes,,,Yes,,
24664,12/14/2021,Arthur Hall Insurance,Electronic,Yes,3,Yes,,Yes,,Yes,,
24647,12/15/2021,"Wells Fargo Advisors Financial Network, LLC",Electronic,Yes,1,,Yes,,,Yes,,
24648,12/15/2021,"Harken, Inc.",Electronic,,2,Yes,,,,Yes,,
24649,12/15/2021,Murray's Cheese,Electronic,Yes,2,Yes,Yes,,,Yes,,
24650,12/15/2021,St. Mary's Credit Union,Electronic,,3,,,,Yes,,,
24651,12/15/2021,MassMutual Life Insurance Company,Paper,Yes,1,Yes,,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24656,12/15/2021,McGrath RentCorp,Electronic,Yes,22,Yes,,Yes,,,,
24657,12/15/2021,Winsome Trading Inc.,Electronic,Yes,6,Yes,,,Yes,Yes,,
24659,12/15/2021,Bank of Labor,Electronic,Yes,8,Yes,,Yes,Yes,Yes,,
24660,12/15/2021,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
24663,12/15/2021,"American Board of Orthopaedic Surgery, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
24662,12/16/2021,Andrew Sauchelli DMD,Electronic,Yes,9,Yes,,,,Yes,,
24658,12/16/2021,"Sinclair Broadcast Group, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
24654,12/16/2021,Main Street Bank,Electronic,,5,,,,Yes,,,
24655,12/16/2021,"Mutual of Omaha Mortgage, Inc",Electronic,Yes,4,Yes,,,,,,
24652,12/16/2021,Rockefeller Archive Center,Electronic,Yes,4,Yes,,,,Yes,,
24666,12/16/2021,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
24692,12/17/2021,"Triangle Property Law, P.C.",Electronic,Yes,5,Yes,,Yes,,Yes,,
24683,12/17/2021,Main Street Bank,Electronic,,1,,Yes,,Yes,,,
24673,12/17/2021,Integrated Services of Kalamazoo,Electronic,Yes,3,Yes,Yes,Yes,Yes,Yes,,
24674,12/17/2021,Heirloom Roses,Electronic,,1383,,,,Yes,Yes,,
24675,12/17/2021,"Index Fund Advisors, Inc.",Electronic,Yes,74,Yes,Yes,Yes,,Yes,,
24676,12/17/2021,San Francisco Symphony,Electronic,Yes,1,Yes,,,,Yes,,
24677,12/17/2021,Eagle Bank,Electronic,,,,,,Yes,,,
24678,12/17/2021,Massachusetts General Hospital,Paper,Yes,1,,Yes,,,,,
24679,12/17/2021,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
24680,12/17/2021,WINCHESTER SAVINGS BANK,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
24681,12/17/2021,Main Street Bank,Electronic,,1,,Yes,,Yes,,,
24668,12/17/2021,Global Impact,Electronic,Yes,6,Yes,Yes,,,Yes,,
24669,12/18/2021,"Skate Warehouse, LLC",Electronic,Yes,5403,,,,Yes,,,
