Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18303,12/4/2020,WINCHESTER SAVINGS BANK,Electronic,,4,,,,Yes,,,
18304,12/4/2020,Walgreen Co.,Paper,Yes,2,,,Yes,,,,
18305,12/4/2020,Moses Brown School,Electronic,,79,Yes,,,,Yes,,
18306,12/4/2020,TD Bank N.A,Electronic,Yes,1,Yes,Yes,,Yes,Yes,,
18307,12/4/2020,TD Bank N.A,Electronic,Yes,2,Yes,Yes,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18286,12/6/2020,Diocese of Charlotte,Electronic,,4,Yes,Yes,,,Yes,,
18276,12/7/2020,"AITX, LLC",Electronic,Yes,1,Yes,,,,Yes,,
18277,12/7/2020,"Barksdale & Associates, Inc. d/b/a TSG Resolute",Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
18278,12/7/2020,Westminster School,Electronic,,87,Yes,,,,Yes,,
18279,12/7/2020,GI Partners L.P.,Electronic,Yes,2,Yes,,,,Yes,,
18280,12/7/2020,Southern College of Optometry,Electronic,,2,Yes,,,,Yes,,
18281,12/7/2020,People Incorporated,Electronic,Yes,1,Yes,,,,Yes,,
18282,12/7/2020,La Salle College High School,Electronic,,1,Yes,,,,Yes,,
18283,12/7/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
18284,12/7/2020,"Brookwoord Financial Partners, LLC",Electronic,Yes,141,Yes,Yes,Yes,,Yes,,
18285,12/7/2020,Impact Bank,Electronic,,3,Yes,Yes,,,Yes,,
18273,12/8/2020,"Tennessee Baptist Children's Homes, Inc.",Electronic,,1,Yes,Yes,Yes,,Yes,,
18274,12/8/2020,St. Andrew's Episcopal Day School,Electronic,,2,Yes,Yes,,,Yes,,
18275,12/8/2020,"American Express Travel Related Services Company, Inc.",Electronic,,26,,,,Yes,,,
18310,12/8/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
18311,12/8/2020,"LSU Health Foundation, New Orleans",Electronic,,21,Yes,,,,Yes,,
18312,12/8/2020,Open Door Family Medical Center,Electronic,,7,,,Yes,,,,
18272,12/9/2020,NUVISTA FEDERAL CREDIT UNION,,Yes,,Yes,Yes,,,Yes,,
18263,12/9/2020,KeyPoint Credit Union,Electronic,Yes,2,Yes,,Yes,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18264,12/9/2020,City University of Seattle,Electronic,Yes,4,Yes,,,,Yes,,
18265,12/9/2020,Blair Academy,Electronic,,94,Yes,,,,,,
18266,12/9/2020,The Legal Aid Society,Electronic,,2,Yes,,,,Yes,,
18267,12/9/2020,Robie & Matthai APC,Electronic,Yes,4,Yes,Yes,Yes,Yes,Yes,,
18268,12/9/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,4,,Yes,,,Yes,,
18269,12/9/2020,"The Vanguard Group, Inc.",Paper,Yes,2,,Yes,,,,,
18270,12/9/2020,Salem Five Cents Savings Bank,Electronic,,1,,,,Yes,,,
18240,12/9/2020,Mutul One Bank,Electronic,,1,,,,Yes,,,
18241,12/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18242,12/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18243,12/9/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18244,12/9/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18245,12/9/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
18246,12/9/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18247,12/9/2020,Angeion Group,Electronic,Yes,161,Yes,Yes,Yes,Yes,Yes,,
18248,12/9/2020,Spaulding Rehabilitation Network,Paper,Yes,1,,,,,Yes,,
18249,12/9/2020,The University of Memphis,Electronic,Yes,2,Yes,,,,Yes,,
18253,12/10/2020,Fein Such Kahn & Shepard P.C.,Electronic,Yes,4,Yes,Yes,,,Yes,,
18254,12/10/2020,"H.N.R. Clark, Inc",Electronic,,4,Yes,,Yes,,Yes,,
18255,12/10/2020,Brooklyn Defender Services,Electronic,Yes,8,Yes,,,,Yes,,
18256,12/10/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,2,Yes,,,,Yes,,
18257,12/10/2020,St. Mary's Credit Union,Electronic,,2,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18258,12/10/2020,Brebeuf Jesuit Preparatory School,Electronic,,1,Yes,,,,Yes,,
18259,12/10/2020,Aetna,Electronic,,5057,Yes,,,,Yes,,
18260,12/10/2020,Nelnet Total and Permanent Disability,Paper,Yes,1,,Yes,,,,,
18261,12/10/2020,The Village Bank,Electronic,,1,,,,Yes,,,
18262,12/10/2020,The Village Bank,Electronic,,1,,,,Yes,,,
18315,12/11/2020,Savers Bank,Electronic,,1,,,,Yes,,,
18339,12/11/2020,Cherry Bekaert LLP,Electronic,Yes,18,Yes,Yes,,,Yes,,
18340,12/11/2020,Foxcroft School,Electronic,,13,Yes,,,,Yes,,
18341,12/11/2020,"Hughes Socol Piers Resnick & Dym, Ltd",Electronic,Yes,5,Yes,,Yes,,Yes,,
18250,12/11/2020,The National World War II Museum,Electronic,,13,,Yes,,,Yes,,
18251,12/11/2020,Greenfield Savings Bank,Paper,Yes,284,,Yes,,,,,
18252,12/11/2020,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
18331,12/14/2020,Belden Inc.,Electronic,Yes,199,Yes,Yes,,,Yes,,
18332,12/14/2020,"Grass Valley USA, LLC",Electronic,,24,Yes,Yes,,,Yes,,
18333,12/14/2020,Hamden Hall Country Day School,Electronic,,9,Yes,,,,Yes,,
18334,12/14/2020,MTS Systems Corporation,Electronic,Yes,1,Yes,,,,Yes,,
18335,12/14/2020,Apex Systems,Electronic,Yes,24,Yes,,,,Yes,,
18336,12/14/2020,"American Express Travel Related Services Company, Inc.",Electronic,,2,,,,Yes,,,
18337,12/14/2020,"American Express Travel Related Services Company, Inc.",Electronic,,215,,,,Yes,,,
18338,12/14/2020,WINCHESTER SAVINGS BANK,Electronic,,8,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18317,12/15/2020,Claremont Lincoln University,Electronic,Yes,6,Yes,,,Yes,Yes,,
18318,12/15/2020,The Convent of the Sacred Heart School of New York,Electronic,,7,Yes,Yes,,,Yes,,
18319,12/15/2020,RKL LLP,Electronic,Yes,5,Yes,Yes,Yes,Yes,Yes,,
18320,12/15/2020,Saint Francis Ministries (as successor to St. John s Military School),Electronic,,1,Yes,,,,Yes,,
18321,12/15/2020,"Sonoma Recovery Services, LLC d/b/a Olympia House",Electronic,Yes,2,Yes,,,,Yes,,
18322,12/15/2020,The Wheeler School,Electronic,,212,Yes,,,,Yes,,
18323,12/15/2020,Jackson National Life Insurance Company,Paper,Yes,20,,Yes,,,,,
18324,12/15/2020,Jackson National Life Insurance Company,Paper,Yes,128,,Yes,,,,,
18325,12/15/2020,McLane Middleton,Electronic,Yes,107,Yes,Yes,,,Yes,,
18326,12/15/2020,"Mortgage Network, Inc.",Paper,,1,Yes,Yes,Yes,Yes,Yes,,
18327,12/15/2020,"American Express Travel Related Services Company, Inc.",Electronic,,17,,,,Yes,,,
18328,12/15/2020,"American Express Travel Related Services Company, Inc.",Electronic,,17,,,,Yes,,,
18329,12/15/2020,Wall Street Strategies Inc,Electronic,Yes,14,,,,Yes,,,
18330,12/15/2020,Diocese of San Diego/Cathedral Catholic High School,Electronic,,2,Yes,,,,Yes,,
18342,12/16/2020,Girl Scouts of Middle Tennessee,Electronic,,2,,Yes,,,,,
18343,12/16/2020,Cary Academy,Electronic,,5,Yes,,,,Yes,,
18344,12/16/2020,AIG Direct Insurance Services,Paper,Yes,1,,Yes,,,,,
18345,12/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18346,12/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18347,12/16/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18316,12/16/2020,Raymond James Financial,Electronic,Yes,2,,Yes,,,Yes,,
18441,12/16/2020,"The Pike School, Inc.",Electronic,,140,Yes,,,,Yes,,
18442,12/16/2020,"Royal Bancshares, Inc",Electronic,,7,Yes,Yes,,,Yes,,
18443,12/16/2020,PeaceHealth,Electronic,,2,,Yes,,,,,
18444,12/16/2020,NexTier Bank,Electronic,,51,Yes,Yes,,,Yes,,
18445,12/16/2020,"DOROT, Inc.",Electronic,,2,Yes,,,,Yes,,
18446,12/16/2020,Theragenics Corporation,Electronic,Yes,139,Yes,Yes,,,Yes,,
18404,12/17/2020,The Village Bank,Electronic,,3,,,,Yes,,,
18423,12/17/2020,"HD Wellness, LLC dba Unify Health Labs",Electronic,,3,,,,Yes,,,
18424,12/17/2020,Cali Pet Nutrients LLC dba Ultimate Pet Nutrition,Electronic,,5,,,,Yes,,,
18425,12/17/2020,"Probiotic America, LLC dba Probiotic America",Electronic,,1,,,,Yes,,,
18426,12/17/2020,The Lincoln National Life Insurance Company,Electronic,Yes,2,Yes,Yes,,,Yes,,
18427,12/17/2020,"THGH Partners, LLC dba Power Life",Electronic,,1,,,,Yes,,,
18428,12/17/2020,Discover Financial Services,Paper,Yes,15,,,,Yes,Yes,,
18429,12/17/2020,Massachusetts Mutual Life Insurance Company,Paper,,4,Yes,Yes,Yes,,Yes,,
18430,12/17/2020,"One Two Cosmetics, LLC dba One Two Cosmetics",Electronic,,1,,,,Yes,,,
18431,12/17/2020,"Pacific Health Supplements, LLC dba Nucific",Electronic,,28,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18432,12/17/2020,"Living Cell Research, LLC dba LCR",Electronic,,6,,,,Yes,,,
18433,12/17/2020,"Agoura Health Products, LLC dba Gundry MD",Electronic,,89,,,,Yes,,,
18434,12/17/2020,"J.C. Cannistraro, LLC",Electronic,Yes,1419,Yes,Yes,Yes,,Yes,,
18435,12/17/2020,"California Pet Partners, LLC dba Dr. Marty",Electronic,,3,,,,Yes,,,
18436,12/17/2020,"California Skin Products, LLC dba DermalMedix",Electronic,,3,,,,Yes,,,
18437,12/17/2020,"DSMB Partners, LLC dba City Beauty",Electronic,,89,,,,Yes,,,
18438,12/17/2020,"Beverly Hills MD, LLC dba Beverly Hills MD",Electronic,,21,,,,Yes,,,
18439,12/17/2020,"DSMB Partners, LLC dba ActivatedYou",Electronic,,13,,,,Yes,,,
18413,12/18/2020,Mass General Brigham Incorporated,Electronic,,28465,Yes,,,,Yes,,
18414,12/18/2020,Toledo Public Schools,Electronic,Yes,16,Yes,Yes,Yes,,Yes,,
18415,12/18/2020,Webster Five Cents Savings Bank,Electronic,,22,,,,Yes,,,
18416,12/18/2020,Delbarton School,Electronic,,566,Yes,,,,Yes,,
18417,12/18/2020,Jose R. Carrion Chapter 12 & 13 Trustee,Electronic,,3,Yes,Yes,,,,,
18418,12/18/2020,"The Community Foundation of Herkimer & Oneida Counties, Inc.",Electronic,,2,Yes,,,,Yes,,
18419,12/18/2020,Eagle Bank,Electronic,,3,,,,Yes,,,
18420,12/18/2020,"Priority One Financial Services, Inc.",Electronic,Yes,1,Yes,,Yes,,Yes,,
18421,12/18/2020,"American Express Travel Related Services Company, Inc.",Electronic,,4,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18422,12/18/2020,Northeastern University,Electronic,Yes,1,Yes,,,,Yes,,
18384,12/18/2020,Friends Seminary,Electronic,,44,Yes,,,,Yes,,
18385,12/18/2020,"Devine, Millimet & Branch, P.A.",Electronic,Yes,5707,Yes,Yes,,,Yes,,
18386,12/18/2020,Oakwood Bank,Electronic,Yes,3,Yes,Yes,,,Yes,,
18387,12/18/2020,Community Bank of Cameron,Electronic,,4,Yes,Yes,,,Yes,,
18388,12/18/2020,IPG Photonics Corporation,Electronic,Yes,11,,Yes,,Yes,,,
18389,12/18/2020,GeoStabilization International,Electronic,Yes,1,Yes,,,Yes,Yes,,
18390,12/18/2020,InFirst Bank,Electronic,,37,Yes,Yes,,,Yes,,
18391,12/18/2020,"A2Z Field Services, LLC",Electronic,Yes,42,Yes,Yes,Yes,,Yes,,
18369,12/21/2020,Wichita Collegiate School,Electronic,,2,Yes,,,,Yes,,
18370,12/21/2020,Colony Hardware,Electronic,Yes,53,Yes,,Yes,,Yes,,
18371,12/21/2020,"Cerapedics, Inc.",Electronic,Yes,,Yes,,,,Yes,,
18372,12/21/2020,"RGT Wealth Advisors, LLC",Electronic,Yes,6,Yes,Yes,,,Yes,,
18374,12/21/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
18375,12/21/2020,The New York City Convention Center Operating Corporation d/b/a Javits Center,Electronic,Yes,11,Yes,,Yes,,Yes,,
18376,12/21/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
18377,12/21/2020,Raymond James Financial,Electronic,Yes,1,,Yes,,,Yes,,
18378,12/21/2020,"Costner Law Office, PLLC",Electronic,Yes,2,Yes,,,,Yes,,
18379,12/21/2020,Peabody & Arnold LLP,Electronic,Yes,67,Yes,Yes,Yes,,Yes,,
18380,12/21/2020,Playhouse Square Foundation,Electronic,Yes,5,Yes,,,Yes,Yes,,
18381,12/21/2020,SAVERS BANK,Electronic,,3,,,,,,,
18382,12/21/2020,Rockland Trust,Paper,Yes,2,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18383,12/21/2020,"American Express Travel Related Services Company, Inc",Electronic,,453,,,,Yes,,,
18361,12/22/2020,"Angel Oak Home Loans, LLC",Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
18362,12/22/2020,DPR Construction,Electronic,,1,Yes,,,,Yes,,
18363,12/22/2020,IMI Precision Engineering d/b/a Bimba Manufacturing,Electronic,,17,,,,Yes,,,
18364,12/22/2020,Walgreen Co,Paper,Yes,2,,,Yes,,,,
18365,12/22/2020,Benjamin Rose Institute on Aging,Electronic,Yes,1,Yes,,,,Yes,,
18366,12/22/2020,Beth Israel Lahey Health Beverly Hospital,Paper,,20,Yes,,,,Yes,,
18367,12/22/2020,Laboure College,Electronic,Yes,25,Yes,,,,Yes,,
18368,12/22/2020,Cowboy Bancshares Inc. d/b/a Bank of Kremlin,Electronic,,3,Yes,,,,Yes,,
18373,12/23/2020,II-VI Incorporated,Electronic,Yes,29,Yes,,,,Yes,,
18392,12/23/2020,Florence Bank,Electronic,Yes,1,Yes,Yes,,,Yes,,
18393,12/23/2020,"MEDNAX Services, Inc.",Electronic,Yes,2,Yes,,,,Yes,,
18348,12/23/2020,Way Finders,Electronic,Yes,1,Yes,,,,Yes,,
18349,12/23/2020,"Envestnet Technologies, Inc.",Electronic,Yes,64,Yes,,Yes,,Yes,,
18350,12/23/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18351,12/23/2020,"Rem Optical Company, Inc. d/b/a De Rigo Rem",Electronic,Yes,1,Yes,,,,Yes,,
18352,12/23/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18353,12/23/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18354,12/23/2020,Paysafe Group Holdings Limited,Electronic,Yes,1113,Yes,Yes,,,Yes,,
18355,12/23/2020,Eastern Bank,Electronic,,1502,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18356,12/23/2020,"JPMorgan Chase Bank, N.A.",Electronic,Yes,31,Yes,Yes,,,Yes,,
18357,12/23/2020,Fall River Municipal Credit Union,Paper,Yes,2,,Yes,,,,,
18358,12/23/2020,Veronica Beard,Electronic,Yes,3,Yes,,,,Yes,,
18359,12/23/2020,Washington State Bar Association,Electronic,Yes,6,,,,Yes,Yes,,
18360,12/23/2020,thyssenkrupp rothe erde USA Inc.,Electronic,Yes,1,Yes,Yes,,,Yes,,
18271,12/23/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
18409,12/23/2020,"Lime Media Group, Inc.",Electronic,Yes,5,Yes,Yes,Yes,,Yes,,
18410,12/23/2020,The Nightingale-Bamford School,Electronic,,15,Yes,Yes,,,Yes,,
18411,12/23/2020,"Metabolic Maintenance Products, Inc.",Electronic,Yes,260,,,,,,,
18412,12/23/2020,"Tree Top, Inc.",Electronic,Yes,9,Yes,Yes,,,Yes,,
18407,12/24/2020,Holy Ghost Preparatory School,Electronic,,1,Yes,,,,Yes,,
18408,12/24/2020,"Troy A. Washko, CPA, P.C.",Electronic,Yes,3,Yes,Yes,,,Yes,,
18405,12/28/2020,"Window to the World Communications, Inc.",Electronic,Yes,4,Yes,Yes,,,Yes,,
18406,12/28/2020,Massachusetts General Hospital,Electronic,Yes,1,,Yes,,,,,
18400,12/28/2020,Central Illinois Carpenters Retirement Savings Fund,Electronic,Yes,272,Yes,,,,Yes,,
18401,12/28/2020,"The Infosoft Group LLC, dba Circa",Electronic,Yes,2,Yes,,,,Yes,,
18402,12/28/2020,"Liberty Title Agency, Inc.",Electronic,Yes,11,Yes,Yes,,,Yes,,
18403,12/28/2020,The Village Bank,Electronic,,2,,,,Yes,,,
18394,12/29/2020,First State Bank,Electronic,,3,Yes,Yes,,,Yes,,
18395,12/29/2020,College of St. Scholastica,Electronic,,3,Yes,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18397,12/29/2020,The King School,Electronic,,6,Yes,,,,Yes,,
18398,12/29/2020,Richardson Sales Performance,Electronic,Yes,3,Yes,,,,Yes,,
18399,12/29/2020,Carson Bank,Electronic,,7,Yes,Yes,,,Yes,,
18506,12/29/2020,"Winston-Salem Industries for the Blind, Inc. dba IFB Solutions",Electronic,,1,,Yes,,,,,
18499,12/30/2020,Partnership to End Addiction,Electronic,,23,,Yes,,,Yes,,
18500,12/30/2020,747 Capital LLC,Electronic,,2,Yes,Yes,,,Yes,,
18501,12/30/2020,International Union of Bricklayers and Allied Craftworkers,Electronic,Yes,2951,Yes,Yes,Yes,,Yes,,
18502,12/30/2020,"Orchestrate Healthcare Consulting, LLC",Electronic,Yes,10,Yes,Yes,,,Yes,,
18503,12/30/2020,Sugar Bowl Corporation,Electronic,Yes,14,Yes,,,Yes,Yes,,
18504,12/30/2020,Darlington School,Electronic,Yes,10,Yes,Yes,,,Yes,,
18447,12/30/2020,Campari Group,Electronic,Yes,14,Yes,,,,Yes,,
18448,12/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18449,12/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18450,12/30/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
18451,12/30/2020,"Billing, Cochran, Mauro & Ramsey, P.A.",Electronic,Yes,1,Yes,,,,Yes,,
18452,12/30/2020,"Agency for Community Treatment Services, Inc.",Electronic,Yes,15,Yes,,,,Yes,,
18453,12/30/2020,"J.P.Morgan Chase Bank, N.A.",Paper,,1,,Yes,,,,,
18454,12/30/2020,"Wells Fargo Bank, N.A.",Electronic,,3,,Yes,,,Yes,,
18455,12/30/2020,"Southcoast Hospitals Group, Inc. and Southcoast Physicians Group, Inc",Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
18490,12/31/2020,REEF Global Inc.,Electronic,Yes,9,Yes,,,,Yes,,
18491,12/31/2020,Canterbury School,Electronic,,20,Yes,Yes,,,Yes,,
18492,12/31/2020,"Ontario Systems, LLC",Electronic,Yes,8,Yes,,Yes,Yes,Yes,,
18493,12/31/2020,Workplace Vitality Inc.,Electronic,Yes,1,Yes,,Yes,,Yes,,
18494,12/31/2020,Kent Place School,Electronic,,12,Yes,,,,Yes,,
18495,12/31/2020,"Thomas D. Mangelsen, Inc.",Electronic,,2,,,,Yes,,,
18496,12/31/2020,University School of Nashville,Electronic,,11,Yes,Yes,,,Yes,,
18497,12/31/2020,"Residential Mortgage Services, Inc.",Electronic,Yes,127,Yes,,Yes,Yes,Yes,,
18498,12/31/2020,"Global Growth Holdings, Inc.",Electronic,Yes,160,Yes,Yes,Yes,Yes,Yes,,
