Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28564,11/11/2022,"CDH, PC",Electronic,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28565,11/11/2022,Booz Allen Hamilton Holding Company,Electronic,Yes,244,Yes,,,,Yes,,
28566,11/11/2022,Yale University,Electronic,Yes,7,Yes,,Yes,Yes,Yes,,
28567,11/11/2022,Unum Group,Paper,Yes,15,Yes,,,,Yes,,
28568,11/11/2022,American Metering Services,Electronic,Yes,13,,Yes,,Yes,,,
28569,11/11/2022,MassMutual Life Insurance Company,Electronic,,2,Yes,,,,Yes,,
28563,11/12/2022,Sierra College,Electronic,Yes,8,Yes,Yes,Yes,,Yes,,
28550,11/14/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28551,11/14/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28552,11/14/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28553,11/14/2022,Main Street Bank,Electronic,,1,,,,Yes,,,
28557,11/14/2022,Security State Bank of Wanamingo,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
28558,11/14/2022,NIFCO America,Electronic,Yes,1,Yes,Yes,,,Yes,,
28559,11/14/2022,"CCARC, Inc.",Electronic,Yes,6,Yes,,Yes,,Yes,,
28560,11/14/2022,Middletown Valley Bank,Electronic,Yes,27,Yes,Yes,,,Yes,,
28561,11/14/2022,"Lincoln Retirement Services Company, LLC",Electronic,Yes,1,Yes,Yes,,,Yes,,
28562,11/14/2022,WINCHESTER SAVINGS BANK,Electronic,,8,,,,Yes,,,
28554,11/15/2022,"Pro-Tem, Inc. dba PTI Systems",Electronic,Yes,129,Yes,,,,,,
28555,11/15/2022,Docs Medical Inc.,Electronic,Yes,8,Yes,,Yes,,Yes,,
28556,11/15/2022,"Garfield & Hecht, P.C.",Electronic,Yes,27,Yes,Yes,Yes,Yes,Yes,,
28548,11/15/2022,Eastern Bank,Electronic,,127,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28549,11/15/2022,"Girard Financial Group LLC, dba G9 Financial",Electronic,Yes,302,Yes,Yes,,,Yes,,
28580,11/15/2022,Journey Found,Electronic,Yes,12,Yes,Yes,Yes,,Yes,,
28581,11/16/2022,"Innovative Service Technology Management Services, Inc",Electronic,Yes,721,Yes,Yes,Yes,,Yes,,
28582,11/16/2022,"Lifespire Services, Inc.",Electronic,Yes,36,Yes,,,,Yes,,
28576,11/16/2022,"AAA Collections, Inc.",Electronic,Yes,16,Yes,,,,Yes,,
28583,11/17/2022,"Spear Wilderman, P.C.",Electronic,Yes,85,Yes,Yes,Yes,,Yes,,
28584,11/17/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28585,11/17/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28586,11/17/2022,Gresco Utility Supply,Electronic,Yes,1,Yes,Yes,Yes,Yes,,,
28587,11/17/2022,"CommuteAir, LLC",Electronic,Yes,13,Yes,,,,Yes,,
28588,11/17/2022,Samaritan's Purse,Electronic,,10,Yes,,Yes,Yes,Yes,,
28589,11/17/2022,Massachusetts Department of Transportation - Registry of Motor Vehicles,Electronic,Yes,1,,,Yes,,,,
28591,11/17/2022,"Crosswinds Insurance Agency, LLC",Electronic,Yes,1,Yes,,,,Yes,,
28592,11/17/2022,Radio Free Asia,Electronic,Yes,56,Yes,Yes,Yes,,Yes,,
27973,11/17/2022,"Massachusetts Correctional Legal Services, Inc., d/b/a/ Prisoners' Legal Services",Electronic,Yes,1,Yes,,,,Yes,,
28593,11/18/2022,The Money Source Inc.,Electronic,,1,,Yes,Yes,,,,
28594,11/18/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28595,11/18/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28596,11/18/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28597,11/18/2022,"Laddawn, Inc.",Electronic,Yes,432,Yes,,,,Yes,,
28598,11/18/2022,InfoCision Management Corporation,Electronic,Yes,3,,,,Yes,,,
28599,11/18/2022,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
28590,11/18/2022,Point32Health - Tufts Health Plan,Paper,Yes,1,Yes,,,,Yes,,
28602,11/18/2022,American Express Travel Related Services Company,Electronic,,440,Yes,Yes,Yes,Yes,Yes,,
28600,11/19/2022,GCG Wealth Management,Electronic,Yes,3,Yes,Yes,Yes,,Yes,,
28601,11/19/2022,"Disability Help Group, LLC",Electronic,Yes,9,Yes,Yes,Yes,,Yes,,
28603,11/21/2022,WINCHESTER SAVINGS BANK,Electronic,,10,,,,Yes,,,
28604,11/21/2022,Rockland Trust,Electronic,Yes,2,,Yes,,,Yes,,
28605,11/21/2022,Rockland Trust,Electronic,Yes,1,,Yes,Yes,,Yes,,
28606,11/21/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
28607,11/21/2022,Mattapan Community Health Center,Electronic,Yes,1,Yes,,,,Yes,,
28608,11/21/2022,Hansell & Associates LLP,Electronic,Yes,7,Yes,,,,Yes,,
28609,11/21/2022,"Intelligentsia Coffee, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
28610,11/21/2022,Hope Health Systems Inc.,Electronic,Yes,1,Yes,,Yes,,Yes,,
28611,11/21/2022,Emma Norton Services,Electronic,Yes,4,Yes,Yes,Yes,Yes,Yes,,
28612,11/21/2022,The Elephant Sanctuary in Tennessee,Electronic,Yes,2,,Yes,,,Yes,,
28613,11/21/2022,Wright & Filippis,Electronic,Yes,185,Yes,Yes,Yes,Yes,Yes,,
28614,11/22/2022,South Walton Fire District,Electronic,Yes,29,Yes,,,,Yes,,
28615,11/22/2022,Laser Aiming Systems Corporation,Electronic,Yes,10,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28616,11/22/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28617,11/22/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28619,11/22/2022,USAA,Both,Yes,2,Yes,Yes,,Yes,Yes,,
28620,11/23/2022,Cape Cod Five,Paper,Yes,1,,Yes,,,,,
28621,11/23/2022,WMH Corporation,Electronic,Yes,1,Yes,,,,Yes,,
28622,11/23/2022,Upper Peninsula Power Company,Electronic,Yes,11,Yes,,,,Yes,,
28623,11/23/2022,The Father's Table LLC,Electronic,Yes,5,Yes,,Yes,,Yes,,
28618,11/23/2022,I Know I Can,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
28624,11/26/2022,"Longhorn III Investments, LLC",Electronic,Yes,12,Yes,Yes,Yes,,Yes,,
28625,11/28/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28626,11/28/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28627,11/28/2022,First National Bank of Pennsylvania,Paper,,26,,Yes,,,Yes,,
28628,11/28/2022,WINCHESTER SAVINGS BANK,Electronic,,10,,,,Yes,,,
28629,11/28/2022,The Lincoln National Life Insurance Company,Electronic,,1,Yes,Yes,,,Yes,,
28630,11/28/2022,Richard Wolf Medical Instruments Corporation,Electronic,Yes,4,Yes,,,,Yes,,
28631,11/28/2022,"Connexin Software, Inc.",Electronic,,8,Yes,,,,Yes,,
28632,11/28/2022,ViewSonic Corporation,Electronic,Yes,14,Yes,,,,Yes,,
28633,11/28/2022,"Vaupell Holdings, Inc.",Electronic,Yes,218,Yes,,,,Yes,,
28634,11/29/2022,Optimal Home Health Care INC,Paper,,26,Yes,Yes,,,,,
28635,11/29/2022,"Mobomo, LLC",Electronic,Yes,1,Yes,,,,Yes,,
28639,11/29/2022,"Exeter Finance, LLC",Electronic,,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28640,11/29/2022,"EmployBridge, LLC",Paper,,2,Yes,Yes,,,Yes,,
28641,11/29/2022,"Alvarez Tax Services, LLC",Electronic,Yes,2,,Yes,,,,,
28642,11/29/2022,"Delta Sigma Theta Sorority, Inc.",Electronic,Yes,4,Yes,Yes,,,Yes,,
28643,11/30/2022,Edens Limited Partnership,Electronic,Yes,10,Yes,,,,Yes,,
28645,11/30/2022,Crown Uniform & Linen Service,Electronic,Yes,930,Yes,Yes,Yes,,Yes,,
28646,11/30/2022,"Cohen Cleary, P.C.",Electronic,Yes,6938,Yes,Yes,Yes,Yes,Yes,,
28636,11/30/2022,"Orion Systems Integrators, LLC",Electronic,Yes,15,Yes,,,,Yes,,
28637,11/30/2022,Jonathan Adler,Electronic,Yes,15,Yes,,Yes,Yes,Yes,,
28638,11/30/2022,VCC Bank,Electronic,Yes,38,Yes,Yes,,,Yes,,
28647,12/1/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28648,12/1/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28649,12/1/2022,Signature Healthcare Brockton Hospital,Electronic,Yes,1,Yes,,,,,,
28650,12/1/2022,Signature Healthcare Brockton Hospital,Electronic,Yes,1,Yes,,,,,,
28651,12/1/2022,Signature Healthcare Brockton Hospital,Electronic,Yes,1,Yes,,,,Yes,,
28652,12/1/2022,Macmillan and its affiliates,Electronic,Yes,990,Yes,Yes,Yes,,Yes,,
28653,12/1/2022,"Sargent & Lundy, LLC",Electronic,Yes,15,Yes,,,,Yes,,
28644,12/1/2022,Suffolk University,Electronic,Yes,36708,Yes,Yes,Yes,Yes,Yes,,
28654,12/2/2022,St. Marys Credit Union,Electronic,,1,,,,Yes,,,
28662,12/2/2022,"Wells Fargo Advisors Financial Network, LLC",Paper,Yes,,,Yes,,,Yes,,
28663,12/2/2022,"American Express Travel Related Services Company, Inc.",Electronic,,17,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28664,12/2/2022,CWS Corporate Housing LLC,Electronic,Yes,3,Yes,Yes,Yes,,Yes,,
28665,12/2/2022,"BAE Systems, Inc.",Electronic,,75,Yes,,,,Yes,,
28666,12/2/2022,Snap Finance LLC and Snap RTO LLC,Electronic,,136,Yes,Yes,Yes,,Yes,,
28667,12/2/2022,Greylock Federal Credit Union,Paper,Yes,1,,,Yes,,Yes,,
28668,12/2/2022,The Village Bank,Electronic,,1,,,,Yes,,,
28669,12/2/2022,"Patton Law Offices, PLLC",Electronic,Yes,1,Yes,,,,Yes,,
28660,12/3/2022,"Ingalls & Snyder, LLC",Electronic,Yes,496,Yes,Yes,Yes,,Yes,,
28661,12/3/2022,Mariner LLC,Electronic,Yes,2,Yes,Yes,,,Yes,,
28670,12/5/2022,Massachusetts Department of Unemployment Assistance,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
28672,12/5/2022,InfoCision Management Corporation,Electronic,Yes,1,,,,Yes,,,
28655,12/5/2022,WNICHESTER SAVINGS BANK,Electronic,,10,,,,Yes,,,
28656,12/5/2022,"Johnson County, Texas",Electronic,,55,Yes,,,,Yes,,
28657,12/5/2022,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,Yes,,,,,
28658,12/5/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28659,12/5/2022,Massachusetts General Hospital,Electronic,,1,,,,,,,
28673,12/6/2022,Crane Worldwide Logistics,Electronic,Yes,52,Yes,,,,Yes,,
28674,12/6/2022,Emory Healthcare,Electronic,,4,Yes,,,,Yes,,
28675,12/6/2022,"Acuity Brands, Inc.",Electronic,Yes,297,Yes,Yes,Yes,,Yes,,
28671,12/6/2022,Suffolk County,Electronic,Yes,40,Yes,,Yes,,Yes,,
28676,12/7/2022,Massachusetts Department of Unemployment Assistance,Paper,,7,Yes,,,,Yes,,
28677,12/7/2022,Jobs With Justice Education Fund,Both,Yes,8,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28678,12/7/2022,"Mariner Wealth Advisors, LLC",Electronic,Yes,2,,Yes,,,Yes,,
28679,12/7/2022,SAVERS BANK,Electronic,,1,,,,Yes,,,
28682,12/7/2022,"Teleperformance USA, Inc",Electronic,Yes,1,Yes,,,,Yes,,
28693,12/8/2022,City of Whitehall,Electronic,Yes,11,Yes,,Yes,,Yes,,
28680,12/8/2022,The Village Bank,Electronic,,1,,,,Yes,,,
28681,12/8/2022,"THINK Surgical, Inc.",Electronic,Yes,5,Yes,,Yes,,Yes,,
28694,12/9/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1728,,,,Yes,,,
28695,12/9/2022,MountainOne,Electronic,Yes,1440,Yes,Yes,Yes,Yes,Yes,,
28696,12/9/2022,USAA,Electronic,,1,,Yes,,,Yes,,
28697,12/9/2022,"D. Schumacher Landscaping, Inc.",Electronic,Yes,1,Yes,,Yes,,,,
28698,12/9/2022,Caritas Communities Inc.,Electronic,Yes,40,Yes,Yes,Yes,Yes,Yes,,
28699,12/9/2022,Natural Wellness,Electronic,,92,,,,Yes,,,
28700,12/9/2022,WINCHESTER SAVINGS BANK,Electronic,,17,,,,Yes,,,
28701,12/9/2022,SEACOR Holdings Inc.,Electronic,Yes,2,Yes,,,,Yes,,
28702,12/9/2022,Central Products LLC d/b/a Central Restaurant Products,Electronic,Yes,10,Yes,Yes,Yes,Yes,Yes,,
28703,12/9/2022,"Wells Fargo Bank, N.A.",Both,,105,,,,Yes,Yes,,
28704,12/9/2022,ExamOne (a Quest Diagnostics Company),Paper,Yes,1,,,Yes,,Yes,,
28705,12/9/2022,"Schumacher Co., Inc.",Electronic,Yes,2,Yes,,,,Yes,,
28683,12/9/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28684,12/9/2022,Wing Financial Services,Electronic,Yes,11,Yes,Yes,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28685,12/9/2022,"Massachusetts Executive Office of Health and Human Services, Office of Medicaid",Electronic,,2,Yes,,,,,,
28686,12/9/2022,CentiMark Corporation,Electronic,Yes,77,Yes,,Yes,,Yes,,
28689,12/9/2022,Robert J Young Company LLC,Electronic,Yes,2,Yes,Yes,,,Yes,,
28690,12/9/2022,KEMET Electronics Corporation,Electronic,Yes,19,Yes,Yes,Yes,,Yes,,
28692,12/9/2022,Special Buys Clothing Inc. DBA Bargain Balloons,Electronic,Yes,90,,,,Yes,,,
28688,12/10/2022,WBI Investments,Electronic,Yes,6,Yes,Yes,,,Yes,,
28707,12/12/2022,North Star Leasing,Electronic,,101,Yes,Yes,Yes,,Yes,,
28710,12/12/2022,"Texas Enterprises, Inc.",Electronic,Yes,1,Yes,,,Yes,Yes,,
28691,12/12/2022,Greenfield Cooperative Bank,Electronic,Yes,1,Yes,Yes,,,Yes,,
28687,12/12/2022,"MultiCare Health System, Inc.",Electronic,,7,Yes,,,,Yes,,
28706,12/13/2022,Northeastern University,Paper,Yes,262,Yes,,,,Yes,,
28711,12/13/2022,Sophia Institute Press,Electronic,Yes,472,,,,Yes,,,
28712,12/13/2022,"Rancho Mesquite Casino, Inc.",Electronic,Yes,167,Yes,,,,Yes,,
28713,12/13/2022,Transamerica Life Insurance Company,Electronic,Yes,1,Yes,,,,Yes,,
28714,12/13/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28715,12/13/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28716,12/13/2022,"Lakeside Software, Inc.",Electronic,Yes,103,Yes,Yes,,,Yes,,
28717,12/13/2022,Avem Health Partners,Electronic,,21,Yes,,Yes,,Yes,,
28708,12/13/2022,Rockland Trust,Electronic,Yes,2,,Yes,,,Yes,,
28709,12/13/2022,"Jonathan Simmons, PLLC",Electronic,Yes,11,,,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28725,12/14/2022,The Department of Youth Services,Paper,Yes,1,Yes,,Yes,,Yes,,
28726,12/14/2022,Epic Management LLC,Electronic,,15,Yes,Yes,Yes,Yes,Yes,,
28727,12/14/2022,"American Express Travel Related Services Company, Inc.",Electronic,,2,,,,Yes,,,
28718,12/14/2022,"Sequoia Benefits and Insurance Services LLC, d/b/a Sequoia Consulting Group, Sequoia One PEO, LLC",Electronic,Yes,15034,Yes,,,,Yes,,
28735,12/14/2022,H.R. Allen Inc.,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
28723,12/14/2022,Veros Credit,Electronic,Yes,7,Yes,,Yes,,Yes,,
28724,12/15/2022,Northeast Rehabilitation Hospital Network,Paper,Yes,1,,Yes,,,,,
28730,12/15/2022,"Order Express, Inc.",Electronic,Yes,9,Yes,,Yes,,Yes,,
28731,12/15/2022,Baystate Medical Practices,Paper,Yes,1,Yes,,Yes,,Yes,,
28732,12/15/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
28733,12/15/2022,CyberOptics Corporation,Electronic,Yes,3,Yes,Yes,Yes,,Yes,,
28734,12/15/2022,"American Express Travel Related Services Company, Inc.",Electronic,,2475,,,,Yes,,,
28719,12/15/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28720,12/15/2022,Mutual One Bank,Electronic,,1,,,,Yes,,,
28721,12/15/2022,Massachusetts General Hospital,Electronic,Yes,1,,Yes,,,,,
28722,12/15/2022,Massachusetts General Hospital,Electronic,Yes,1,Yes,Yes,,,Yes,,
28728,12/15/2022,Blakehurst,Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
28729,12/16/2022,"Mastech Digital, Inc.",Electronic,Yes,3,Yes,,,,Yes,,
28736,12/16/2022,Commonwealth Care Alliance,Paper,Yes,1,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28737,12/16/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28738,12/16/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28739,12/16/2022,Eastern Bank,Electronic,,14,,,,Yes,,,
28740,12/16/2022,"JPMorgan Chase Bank, N.A.",Electronic,Yes,1,,,,Yes,Yes,,
28741,12/16/2022,King Business and Financial Management,Electronic,Yes,2,Yes,,,,Yes,,
28742,12/16/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
28743,12/16/2022,WINCHESTER SAVINGS BANK,Electronic,,9,,,,Yes,,,
28744,12/16/2022,Bethany Christian Services,Electronic,Yes,1,,,Yes,,,,
28745,12/16/2022,FGM Architects Inc.,Electronic,Yes,2,Yes,Yes,,,,,
28746,12/16/2022,Scott Coenen,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
28747,12/16/2022,"Louise W. Eggleston Center, Inc.",Electronic,Yes,3,Yes,Yes,Yes,,Yes,,
28748,12/16/2022,Hope College,Electronic,Yes,593,Yes,,Yes,,Yes,,
28749,12/19/2022,Hawaiian Eye Center,Electronic,Yes,3,Yes,,Yes,,Yes,,
28750,12/19/2022,"Conduent HR Services, LLC",Electronic,,6,Yes,,,,Yes,,
28751,12/19/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28752,12/19/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28753,12/19/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28754,12/19/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28755,12/19/2022,MutualOneBank,Electronic,,1,,,,Yes,,,
28756,12/19/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28757,12/19/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28759,12/19/2022,Red Fire Farms,Electronic,Yes,202,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28761,12/19/2022,"Hilldrup Companies, Inc.",Electronic,Yes,1,Yes,Yes,,,Yes,,
28762,12/19/2022,"NuLife Med, LLC",Electronic,Yes,1268,Yes,Yes,Yes,,Yes,,
28763,12/19/2022,"Prinova US, LLC",Electronic,Yes,2,Yes,,,,Yes,,
28764,12/19/2022,"W.W. Wallwork, Inc.",Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
28765,12/19/2022,P2 Energy Solutions,Electronic,Yes,125,Yes,,,,Yes,,
28766,12/19/2022,"Guideline, Inc.",Electronic,Yes,1,Yes,Yes,,,Yes,,
28767,12/20/2022,Edge Federal Credit Union,Electronic,Yes,4,,Yes,,Yes,,,
28768,12/20/2022,Heartland Alliance,Electronic,Yes,30,Yes,Yes,Yes,,Yes,,
28769,12/20/2022,"BetMGM, LLC",Electronic,Yes,4436,Yes,,,,Yes,,
28770,12/20/2022,Monarch,Electronic,Yes,9,Yes,,,,Yes,,
28771,12/20/2022,"Franklin W. Olin College of Engineering, Inc.",Electronic,Yes,76,Yes,,,,Yes,,
28760,12/20/2022,"Stanley Street Treatment & Resources, Inc.",Electronic,Yes,9593,Yes,Yes,Yes,Yes,Yes,,
28758,12/20/2022,"RCG Global Services, Inc.",Electronic,Yes,2,,Yes,,,Yes,,
28772,12/21/2022,"Steyr Arms, Inc.",Electronic,Yes,1,,,,Yes,Yes,,
28773,12/21/2022,Ethos Technologies Inc.,Electronic,Yes,1114,Yes,,,,Yes,,
28774,12/21/2022,First Republic Bank,Electronic,Yes,2,Yes,Yes,,,Yes,,
28775,12/21/2022,"MTM Insurance Associates, LLC",Electronic,Yes,2,,,Yes,,Yes,,
28776,12/21/2022,ABM Therapeutics Corporation,Electronic,Yes,1,Yes,,,,Yes,,
28777,12/22/2022,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
28778,12/22/2022,The Robins & Morton Group,Electronic,Yes,22,Yes,,,,Yes,,
28779,12/22/2022,"Steel River Systems, LLC",Electronic,Yes,1438,Yes,Yes,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28780,12/22/2022,Apex Clearing Corporation,Electronic,Yes,82,,Yes,,,Yes,,
28781,12/22/2022,California Physicians' Services d/b/a Blue Shield of California,Electronic,Yes,1,Yes,,,,Yes,,
28782,12/22/2022,"Altek Electronics, Inc.",Electronic,Yes,7,Yes,,,,Yes,,
28783,12/23/2022,"Northpoint Mortgage, Inc.",Electronic,Yes,5,Yes,,,,Yes,,
28784,12/23/2022,MutualOne Bank,Electronic,,1,,,,Yes,,,
28785,12/23/2022,"Everest Global Services, Inc.",Electronic,,5,Yes,Yes,Yes,,Yes,,
28787,12/23/2022,"NAR Training, LLC DBA North American Rescue Education and Training",Electronic,Yes,8,Yes,,Yes,,Yes,,
28789,12/23/2022,"General Computer Resources, Inc. d/b/a GCR Professional Services",Electronic,Yes,21,Yes,,,,Yes,,
28790,12/23/2022,Independent School District 728,Electronic,Yes,3,Yes,,,,Yes,,
28791,12/23/2022,Cincinnati State Technical Community College,Electronic,Yes,286,Yes,Yes,Yes,,Yes,,
28792,12/23/2022,Gerber Life Insurance Co.,Paper,Yes,2,,Yes,,,Yes,,
28793,12/23/2022,"Jarrett & Hoyt, PLC",Electronic,Yes,1,Yes,,,,,,
28794,12/23/2022,IBW Financial Corporation,Electronic,Yes,301,Yes,Yes,Yes,Yes,Yes,,
28786,12/26/2022,Your Patient Advisor by Captify Health,Electronic,Yes,60,,,,Yes,,,
28788,12/27/2022,Adams Communtiy Bank,Electronic,,1,,,,Yes,,,
28795,12/27/2022,"City of Grandview, Missouri",Electronic,Yes,1,Yes,Yes,,,Yes,,
28796,12/27/2022,Cooperman Lester Miller Carus LLP,Electronic,Yes,12,Yes,,Yes,,Yes,,
28797,12/27/2022,Rockland Trust,Electronic,Yes,1,,Yes,,,Yes,,
28798,12/28/2022,St. Marys Credit Union,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
