Assigned Breach Number,Year,Date Reported To OCA,Organization Name,MA Residents Affected,Breach Occured at Reporting Entity,SSN Breached,Drivers Licenses Breached,Account Number Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
28042,2022,8/8/2022,Salem Five Cents Savings Bank,12,0,0,0,1,0,0,0,0
28028,2022,8/8/2022,Salem Five Cents Savings Bank,12,0,0,0,1,0,0,0,0
28029,2022,8/8/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28030,2022,8/8/2022,"Supplylogic, LLC",1,1,0,0,0,1,0,0,0
28031,2022,8/8/2022,Yellow Social Interactive Limited,264,1,0,1,0,0,0,0,0
28032,2022,8/9/2022,"A.A. Zamarro & Associates, Inc.",2000,1,1,1,1,0,1,0,0
28033,2022,8/9/2022,Accusoft Corporation,24,1,1,0,1,0,1,0,1
28034,2022,8/9/2022,Worcester Natural History Society dba EcoTarium,7,1,0,1,0,0,1,0,0
28035,2022,8/9/2022,"Wells Fargo Advisors Financial Network, LLC",3,1,0,0,1,0,1,0,0
28037,2022,8/9/2022,Rockland Trust,1,0,0,0,1,0,1,0,0
28038,2022,8/9/2022,Rockland Trust,1,0,0,0,1,0,1,0,0
28043,2022,8/9/2022,Passaic County Community College,5,1,1,0,0,0,1,0,0
28044,2022,8/9/2022,"The Country Club at Woodfield, Inc.",20,1,1,1,1,0,1,0,0
28058,2022,8/10/2022,Ypsilanti Community Utilities Authority,1,1,0,0,1,0,0,0,0
28059,2022,8/10/2022,WINCHESTER SAVINGS BANK,2,0,0,0,0,1,0,0,0
28048,2022,8/11/2022,"Apto Payments, Inc.",2,1,0,0,0,1,0,0,0
28049,2022,8/11/2022,Infinity Title Solutions,1,1,1,0,0,0,1,0,0
28050,2022,8/11/2022,"NAF, Inc.",10,1,1,0,1,0,1,0,0
28051,2022,8/11/2022,MJH Life Sciences,16,1,1,0,1,0,1,0,0
28052,2022,8/11/2022,"Blume Global, Inc.",23,1,1,0,0,1,1,0,0
28053,2022,8/11/2022,Lamoille Health Partners,1299,1,1,0,0,0,1,0,0
28054,2022,8/11/2022,Mission Housing Development Corporation,2,1,1,1,1,1,1,0,0
28056,2022,8/11/2022,Valent U.S.A. LLC,13,1,1,1,1,0,1,0,0
28027,2022,8/12/2022,Barnes & Thornburg LLP,6,1,1,1,1,0,1,0,0
28065,2022,8/12/2022,Lewis Johs Avallone Aviles LLP,14,1,1,1,1,1,1,0,0
28066,2022,8/12/2022,"MCG, LLC",6,0,1,0,0,0,0,0,0
28067,2022,8/12/2022,"Spouting Rock Asset Management, LLC",5,1,1,0,1,0,1,0,0
28068,2022,8/12/2022,MetroWest Medical Center,3,0,1,0,1,0,1,0,0
28069,2022,8/12/2022,SAVERS BANK,2,0,0,0,0,1,0,0,0
28060,2022,8/12/2022,eCapital Corp.,13,1,1,1,0,0,1,0,0
28061,2022,8/12/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28062,2022,8/12/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28046,2022,8/12/2022,"WECC Holdings, Inc. d/b/a Watson Electrical",2,1,1,0,0,0,1,0,0
28088,2022,8/15/2022,"D&G Dealer Services, LLC",17,1,1,0,0,0,1,0,0
28089,2022,8/15/2022,Eastern Bank,202,0,0,0,0,1,0,0,0
28070,2022,8/15/2022,"1st Lake Properties, Inc.",42,1,1,1,0,1,1,0,0
28071,2022,8/15/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28072,2022,8/15/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28073,2022,8/15/2022,"Douglas G Muckell CPA, LLC",1,1,1,0,1,0,1,0,0
28075,2022,8/15/2022,San Diego American Indian Health Center,20,1,1,1,0,0,1,0,0
28076,2022,8/15/2022,Living Innovations,6,1,1,0,0,0,1,0,0
28077,2022,8/15/2022,CPL,2,1,1,0,0,0,1,0,0
28078,2022,8/15/2022,Uphold HQ Inc,2,0,0,0,0,1,0,0,0
28079,2022,8/15/2022,"L & C Protec, Inc. d/b/a Cocoon, Inc.",7,1,1,1,1,0,1,0,0
28080,2022,8/15/2022,Finkelstein Eye Associates,13,0,1,0,1,0,1,0,0
28045,2022,8/15/2022,Kohler and Eyre,6,1,1,1,1,1,1,0,0
28081,2022,8/16/2022,Rockland Trust,2,1,0,0,1,0,0,0,0
28082,2022,8/16/2022,"Scott and Shuman, P.A.",3,1,1,1,0,1,1,0,0
28084,2022,8/16/2022,HanesBrands Inc.,447,1,1,1,1,0,1,0,0
28085,2022,8/16/2022,"Amidon & Petersen Financials, LLC",1,1,1,0,0,0,1,0,0
28086,2022,8/16/2022,"Burnt Ridge Nursery and Orchards, Inc.",232,0,0,0,0,1,0,0,0
28087,2022,8/17/2022,WINCHESTER SAVINGS BANK,3,0,0,0,0,1,0,0,0
28093,2022,8/17/2022,"Calcium Products, Inc.",1,1,1,0,0,0,1,0,0
26572,2022,8/17/2022,"TurnKey Realty, LLC",117,1,1,1,1,0,1,0,0
28094,2022,8/18/2022,Tulsa Technology Center,11,1,1,0,0,0,1,0,0
28090,2022,8/18/2022,"Sturm, Ruger & Company, Inc.",2179,0,0,0,0,1,0,0,0
28091,2022,8/18/2022,Cape Cod Five,1,1,0,0,1,0,0,0,0
28092,2022,8/18/2022,Cape Cod 5,2,1,0,0,1,0,0,0,0
28096,2022,8/18/2022,"SFERRA Fine Linens, LLC",4,1,1,0,1,0,1,0,0
28097,2022,8/18/2022,"Cyan Health, LLC",1,1,1,0,0,0,1,0,0
28098,2022,8/19/2022,American Cutting Edge,18,1,0,0,0,1,0,0,0
28099,2022,8/19/2022,Salem Five Cents Savings Bank,2,0,0,0,0,1,0,0,0
28100,2022,8/19/2022,Douglas Durkin Design,1,1,1,0,0,0,1,0,0
28101,2022,8/19/2022,The Grand Lodge of Free & Accepted Masons of California,1,1,0,0,1,0,1,0,0
28095,2022,8/19/2022,Lionel Holdings,2,1,0,1,0,0,0,0,0
28104,2022,8/19/2022,"Peter Brasseler Holdings, LLC; Brasseler U.S.A. Dental, LLC; Brasseler U.S.A. Medical, LLC",30,1,1,1,1,1,1,0,0
28105,2022,8/19/2022,"Community Loan Servicing, LLC",1749,1,1,0,1,0,1,0,0
28106,2022,8/19/2022,"Advent Software, Inc.",2,1,1,0,0,0,1,0,0
28107,2022,8/19/2022,Pearl River Community College,4,1,1,0,0,0,1,0,0
28108,2022,8/19/2022,"EB Employee Solutions, LLC dba The Difference Card",162,0,1,1,1,1,1,0,0
28102,2022,8/21/2022,Newcourse Communications,29,1,1,0,0,0,1,0,0
28109,2022,8/22/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28110,2022,8/22/2022,"LoanCare, LLC",1,1,0,0,0,1,1,0,0
28112,2022,8/23/2022,Vision Credit Union Ltd.,3,0,0,0,1,0,1,0,0
28113,2022,8/23/2022,Christian Credit Union,1,0,1,0,1,1,1,0,0
28114,2022,8/23/2022,Methodist McKinney Hospital,26,1,1,1,0,0,1,0,0
28115,2022,8/23/2022,WINCHESTER SAVINGS BANK,6,0,0,0,0,1,0,0,0
28138,2022,8/23/2022,Mutual One Bank,11,0,0,0,0,1,0,0,0
28139,2022,8/23/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28116,2022,8/24/2022,Rockland Trust,2,1,0,0,1,0,1,0,0
28120,2022,8/24/2022,Argonaut Investments,7,1,1,0,1,0,1,0,0
28121,2022,8/24/2022,"Sanford Insurance Services Group, LLC",32,1,1,1,0,0,1,0,0
28122,2022,8/24/2022,AXEL Royal LLC,1,1,0,1,1,0,1,0,0
28123,2022,8/24/2022,Community Bridges,58,1,1,0,0,0,1,0,0
28124,2022,8/24/2022,"Unified Resources, Inc.",2,1,1,0,0,0,1,0,0
28125,2022,8/24/2022,Gifted Healthcare,17,1,1,0,1,0,1,0,0
28126,2022,8/24/2022,"Neuro Rehab Associates, Inc. d/b/a Northeast Rehabilitation Hospital Network",10161,1,1,1,1,0,1,0,0
28127,2022,8/24/2022,Foreman Friedman PA,10,1,1,1,0,0,1,0,0
28129,2022,8/25/2022,Massachusetts Department of Revenue,2,1,1,0,0,0,1,0,0
28134,2022,8/25/2022,United States and Canadian Academy of Pathology,36,1,0,0,0,1,1,0,0
28135,2022,8/25/2022,"Diamond Comic Distributors, Inc.",27,1,1,0,1,0,1,0,0
28136,2022,8/25/2022,CorrectHealth,2,1,1,0,0,0,1,0,0
28137,2022,8/26/2022,"Blakeslee Prestress, Inc.",137,1,1,1,0,0,1,0,0
28140,2022,8/26/2022,"Semikron, Inc.",32,1,1,0,0,0,1,0,0
28143,2022,8/26/2022,"Truly Nolen of America, Inc.",3,1,1,0,0,0,1,0,0
28131,2022,8/26/2022,"Rosebud Entertainment, LLC",26,0,1,0,0,0,1,0,0
28132,2022,8/26/2022,"Gemstone Publishing, Inc.",12,0,1,0,0,0,1,0,0
28133,2022,8/26/2022,"Diamond International Galleries, Inc.",28,0,1,0,0,0,1,0,0
28145,2022,8/26/2022,"Nelnet Servicing, LLC",132457,1,1,0,0,0,1,0,0
28146,2022,8/26/2022,KeyBank,4682,0,1,0,1,0,1,0,0
28147,2022,8/26/2022,"Sewell & Neal, PLLC",18,1,1,1,1,1,1,0,0
28119,2022,8/26/2022,The Village Bank,2,0,0,0,0,1,0,0,0
28148,2022,8/29/2022,Main Street Bank,1,1,0,0,0,1,0,0,0
28150,2022,8/29/2022,"Abeles and Hoffman, P.C.",5,1,1,1,1,1,1,0,0
28151,2022,8/29/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28152,2022,8/29/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28153,2022,8/29/2022,"Corporate Facilities, Inc.",1,0,1,1,1,0,1,0,0
28154,2022,8/29/2022,SCA Pharmaceuticals Inc.,121,1,1,0,1,0,1,0,0
28155,2022,8/29/2022,"Bridgestone Americas, Inc.",1,1,1,0,0,0,1,0,0
28156,2022,8/29/2022,"Donlen Corporation, now known as Sellerco Corporation",45,1,1,0,1,0,1,0,0
28157,2022,8/29/2022,Digital Federal Credit Union,1,1,0,0,1,0,1,0,0
28223,2022,8/29/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28163,2022,8/30/2022,"Hand & Tanner Financial Group, Inc.",1,1,1,1,1,0,1,0,0
28164,2022,8/30/2022,Fulton Financial Corporation,43,0,1,0,1,0,1,0,0
28165,2022,8/30/2022,Exchange Bank,1,1,1,0,0,0,1,0,0
28158,2022,8/30/2022,"Insurance Applications Group, Inc.",2,1,1,0,0,0,1,0,0
28159,2022,8/30/2022,"TIAA, FSB",3,1,1,0,0,0,1,0,0
28160,2022,8/30/2022,"Griffin Fletcher & Herndon LLP and Lawyers Title of Cincinnati, Inc.",2,1,1,1,1,0,1,0,0
28161,2022,8/30/2022,Northern Trust Company,157,0,0,0,1,0,1,0,0
28162,2022,8/31/2022,"Black Knight, Inc.",1,0,1,0,0,0,1,0,0
28166,2022,8/31/2022,"Joissu, Inc.",50,0,0,0,0,1,0,0,0
28167,2022,8/31/2022,The Lincoln National Life Insurance Company,1,1,1,1,0,0,1,0,0
28168,2022,8/31/2022,Schiffman's Jewelers,2,1,1,0,1,0,1,0,0
28169,2022,9/1/2022,"MMA Operations, Inc.",201,1,1,1,1,1,1,0,0
28170,2022,9/1/2022,Ellington Management Group LLC,61,1,1,0,1,1,1,0,0
28171,2022,9/1/2022,"Midway Importing, Inc.",1,1,1,1,1,0,1,0,0
28172,2022,9/1/2022,"Radiant Logistics, Inc.",10,1,1,1,1,1,1,0,0
28173,2022,9/1/2022,Vermont Nut Free Chocolates,2686,0,0,0,0,1,0,0,0
28174,2022,9/1/2022,San Francisco 49ers,90,1,1,1,1,0,1,0,0
28175,2022,9/1/2022,Grellas Shah LLP,22,1,1,1,1,1,1,0,0
28176,2022,9/1/2022,Ancora Holdings LLC,20,1,0,0,1,0,1,0,0
28177,2022,9/1/2022,Total Fire Protection,2,1,0,0,1,0,1,0,0
28178,2022,9/2/2022,Legacy Supply Chain,34,1,1,0,0,0,1,0,0
28179,2022,9/2/2022,"Allied-Locke Industries, Inc.",1,1,1,0,0,0,1,0,0
28180,2022,9/2/2022,"Genesis Health Care, Inc.",1,0,1,0,0,0,1,0,0
28181,2022,9/2/2022,McLean Hospital,1,1,1,0,0,0,1,0,0
28182,2022,9/2/2022,"Ferran Services & Contracting, Inc.",2,1,1,1,0,0,1,0,0
28183,2022,9/2/2022,Gateway Diagnostic Imaging,1,1,1,0,0,0,1,0,0
28187,2022,9/2/2022,"CBC Group, Inc.",63,1,1,1,1,0,1,0,0
28188,2022,9/2/2022,Teamsters Local 945 Benefit Funds,14,1,1,0,0,0,1,0,0
28190,2022,9/2/2022,"CWS Apartment Homes, LLC",1,1,1,1,1,0,1,0,1
28191,2022,9/2/2022,"Lincoln Retirement Services Company, LLC",2,1,1,0,0,0,1,0,0
28186,2022,9/3/2022,"The New York Racing Association, Inc.",3,1,1,1,0,0,1,0,0
28193,2022,9/6/2022,Salem Five Cents Savings Bank,9,0,0,0,0,1,0,0,0
28194,2022,9/6/2022,NORTH CAROLINA BOARD OF PHYSICAL THERAPY EXAMINERS,285,1,1,0,0,0,1,0,0
28195,2022,9/6/2022,Main Street Bank,2,0,0,0,0,1,0,0,0
28196,2022,9/6/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28197,2022,9/6/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28198,2022,9/6/2022,Sherman & Howard L.L.C.,6,1,1,0,0,0,1,0,0
28199,2022,9/6/2022,"Montrose Environmental Group, Inc.",3,1,1,0,0,1,1,0,0
28200,2022,9/6/2022,Napa Valley College,12,1,1,0,0,0,1,0,0
28184,2022,9/6/2022,The Village Bank,2,0,0,0,0,1,0,0,0
28185,2022,9/6/2022,The Village Bank,2,0,0,0,0,1,0,0,0
28207,2022,9/7/2022,"Jonathan S. Resnick, CPA",1,1,1,0,1,0,1,0,0
28208,2022,9/7/2022,"Kenneth M. Gerstein, CPA, MST, LLC",34,0,1,0,1,0,1,0,0
28209,2022,9/7/2022,South Shore Bank,2,1,0,0,1,0,1,0,0
28210,2022,9/7/2022,SAVERS BANK,1,0,0,0,0,1,0,0,0
28201,2022,9/8/2022,Wilson's Gun Shop Inc.,1413,0,0,0,0,1,0,0,0
28202,2022,9/8/2022,"TNTP, Inc.",1,1,1,0,0,0,1,0,0
28203,2022,9/8/2022,"American Express Travel Related Services Company, Inc.",7,0,0,0,0,1,0,0,0
28204,2022,9/8/2022,"Platinum Performance, Inc.",6,0,0,0,1,1,1,0,0
28205,2022,9/8/2022,St. Marys Credit Union,1,0,0,0,0,1,0,0,0
28206,2022,9/8/2022,Massachusetts State Lottery Commission,1,1,0,1,0,0,0,0,0
28212,2022,9/9/2022,"White & McClung, LLC",2,1,1,0,0,0,1,0,0
28215,2022,9/9/2022,"U-Haul International, Inc.",37202,1,0,1,0,0,1,0,0
28216,2022,9/9/2022,"SERV Behavioral Health Systems, Inc.",4,1,1,1,0,0,1,0,0
28217,2022,9/9/2022,"Wells Fargo Advisors Financial Network, LLC",2,1,0,0,0,0,1,0,0
28218,2022,9/9/2022,LPL Financial LLC,1,1,0,0,1,0,1,0,0
28213,2022,9/10/2022,TIC International Corporation,1030,1,1,0,0,0,1,0,0
28214,2022,9/10/2022,Newcourse Communications,4,0,0,0,1,0,0,0,0
28057,2022,9/10/2022,University of West Florida Board of Trustees,1,1,1,0,0,0,1,0,1
25950,2022,9/12/2022,Cape Electrical Supply LLC,2,1,1,0,0,0,1,0,0
28219,2022,9/12/2022,Mutual One Bank,1,0,0,0,0,0,0,0,0
28220,2022,9/12/2022,Eastern Bank,31,0,0,0,1,1,0,0,0
28221,2022,9/12/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28222,2022,9/12/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28224,2022,9/12/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28225,2022,9/12/2022,Vail Health Services,4,1,1,1,1,0,1,0,0
28226,2022,9/12/2022,"Anfinson, Thompson & Company, P.A.",2,1,1,0,1,0,1,0,0
28227,2022,9/12/2022,Worldwide Marketing Technologies Corporation,2,1,1,0,0,0,1,0,0
28228,2022,9/12/2022,MP Global Products LLC,1,1,1,0,0,0,1,0,0
28229,2022,9/12/2022,"American Express Travel Related Services Company, Inc.",41,0,0,0,0,1,0,0,0
28230,2022,9/12/2022,WINCHESTER SAVINGS BANK,12,0,0,0,0,1,0,0,0
28231,2022,9/12/2022,"American Express Travel Related Services Company, Inc.",11,0,0,0,0,1,0,0,0
28233,2022,9/13/2022,"City Furniture, Inc.",5,1,1,0,0,0,1,0,0
28234,2022,9/13/2022,"Ameriprise Financial, Inc.",85,1,1,0,1,0,1,0,0
28235,2022,9/13/2022,"Cultural Experiences Abroad, LLC",1,1,1,0,0,0,1,0,0
28236,2022,9/14/2022,"M.C. Dean, Inc.",49,1,1,1,0,0,1,0,0
28237,2022,9/14/2022,"CORE Cashless, LLC",45,1,0,0,0,1,0,0,0
28238,2022,9/14/2022,Mass General Brigham,3,1,0,0,0,0,0,0,0
28239,2022,9/14/2022,"American Express Travel Related Services Company, Inc",16,0,0,0,0,1,0,0,0
28240,2022,9/14/2022,St. Marys Credit Union,3,0,0,0,0,1,0,0,0
28241,2022,9/14/2022,The Lincoln National Life Insurance Company,5,0,1,0,0,0,1,0,0
28244,2022,9/14/2022,Office of the Comptroller of the Commonwealth,2,1,1,1,0,0,1,0,0
28245,2022,9/14/2022,"Saggar & Rosenberg, P.C.",5,1,1,0,0,0,1,0,0
28246,2022,9/14/2022,Area Five Agency on Aging & Community Services,1,1,1,0,0,0,1,0,0
28248,2022,9/14/2022,Mansfield Independent School District,38,1,1,1,1,0,1,0,0
28232,2022,9/14/2022,SuccessfulMatch.com,52,1,1,0,0,0,1,0,0
28250,2022,9/15/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28251,2022,9/15/2022,Mutual One Bank,1,1,0,0,0,1,0,0,0
28242,2022,9/15/2022,Medical Associates of the Lehigh Valley,69,1,1,1,0,0,1,0,0
28243,2022,9/15/2022,The Village Bank,3,0,0,0,0,1,0,0,0
28253,2022,9/15/2022,Cuso Home Lending,95,0,0,0,1,0,0,0,0
28254,2022,9/15/2022,"Wells Fargo Bank, N.A.",3,1,0,0,1,0,1,0,0
28255,2022,9/16/2022,Rockland Trust,1,0,0,0,1,1,1,0,0
28256,2022,9/16/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
28257,2022,9/16/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
28258,2022,9/16/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
28259,2022,9/16/2022,San Luis Coastal Unified School District,6,1,1,0,0,0,1,0,0
28261,2022,9/16/2022,"Audio Advisors, Inc.",337,1,0,0,0,1,1,0,0
28262,2022,9/16/2022,"Easterseals-Goodwill Northern Rocky Mountain, Inc.",1,1,1,0,0,0,1,0,0
28263,2022,9/16/2022,"Gerten Greenhouse & Garden Center, Inc.",6,1,0,0,0,1,0,0,0
28252,2022,9/16/2022,Salem Five Cents Savings Bank,6,0,0,0,0,1,0,0,0
28249,2022,9/16/2022,First Tech Federal Credit Union,2,1,0,0,0,1,1,0,0
28264,2022,9/19/2022,Emerson College,560,0,1,1,0,0,1,0,0
28265,2022,9/19/2022,"Wolfe Clinic, P.C.",98,0,1,0,0,0,1,0,0
28266,2022,9/19/2022,"Kaye-Smith Enterprises, Inc.",2,0,0,0,1,0,1,0,0
28267,2022,9/19/2022,Porven Ltd dba Porcelanosa USA,16,1,1,1,0,0,1,0,0
28268,2022,9/19/2022,Ocean House Management,324,1,1,0,1,1,1,0,0
28269,2022,9/20/2022,"Chaney Electronics, Inc.",120,0,0,0,0,1,1,0,0
28270,2022,9/20/2022,"Rawle & Henderson, LLP",3,1,1,0,1,0,1,0,0
28271,2022,9/20/2022,Mutual One Bank,5,0,0,0,0,1,0,0,0
28276,2022,9/20/2022,"Wells Fargo Advisors Financial Network, LLC",4,1,0,0,1,0,1,0,0
28277,2022,9/20/2022,Best Practice Associates DBA Federal Advisory Partners,1,1,1,0,0,0,1,0,0
28273,2022,9/20/2022,Main Street Bank,1,0,0,0,0,1,0,0,0
28278,2022,9/21/2022,Adams Community Bank,1,0,0,0,0,1,0,0,0
28279,2022,9/21/2022,"Ballistic Products, Inc.",255,0,0,0,0,1,1,0,0
28280,2022,9/21/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
28281,2022,9/22/2022,"Berry, Dunn, McNeil, & Parker",524,1,1,0,0,0,1,0,0
28289,2022,9/22/2022,The Savannah College of Art and Design Inc.,275,1,1,0,0,0,1,0,0
28299,2022,9/22/2022,Webster Five Savings Bank,3,0,0,0,0,1,0,0,0
28300,2022,9/22/2022,"Research Center for Children, Youth, & Families, Inc",102,0,0,0,0,1,0,0,0
28290,2022,9/23/2022,Webster Five Cents Savings Bank,3,1,0,0,0,1,0,0,0
28291,2022,9/23/2022,The League for Innovation in the Community College,13,1,1,0,0,1,1,0,0
28292,2022,9/23/2022,Rockland Trust,1,0,0,0,1,0,1,0,0
28293,2022,9/23/2022,Rockland Trust,36,1,0,0,1,0,1,0,0
28295,2022,9/23/2022,Validity Finance LLC,1,1,1,1,1,0,1,0,0
28296,2022,9/23/2022,Winchester Savings Bank,9,0,0,0,0,1,0,0,0
28297,2022,9/23/2022,Barclays,1,0,0,0,1,1,1,0,0
28298,2022,9/23/2022,Personally Delivered,2,0,0,0,1,1,1,0,0
28282,2022,9/26/2022,Commonwealth Corporation,98,1,1,1,0,0,1,0,0
28283,2022,9/26/2022,"Ballast Capital advisors, LLC",1,1,1,0,1,0,1,0,0
28284,2022,9/26/2022,Physician's Business Office,12,1,1,1,0,0,1,0,0
28285,2022,9/26/2022,"FMC Services, LLC",59,1,1,0,0,0,1,0,0
28286,2022,9/26/2022,UBS Financial Services Inc.,1,0,0,0,1,0,1,0,0
28287,2022,9/26/2022,Salem Five Cents Savings Bank,6,1,0,0,0,1,0,0,0
28288,2022,9/26/2022,Salem Five Cents Savings Bank,1,0,0,0,0,1,0,0,0
28307,2022,9/26/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
28308,2022,9/26/2022,Cash Express,1,1,0,0,1,0,0,0,0
28301,2022,9/26/2022,Client 1st Financial,5,1,1,1,1,0,1,0,0
28302,2022,9/26/2022,Oregon Public Broadcasting,1,1,1,0,0,0,1,0,0
28303,2022,9/26/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28304,2022,9/26/2022,Mutual One Bank,1,0,0,0,0,1,0,0,0
28305,2022,9/26/2022,"Wells Fargo Advisors Financial Network, LLC",1,1,0,0,1,0,1,0,0
28275,2022,9/26/2022,"American Express Travel Related Services Company, Inc.",5,0,1,0,0,1,0,0,0
28274,2022,9/27/2022,"American Express Travel Related Services Company, Inc.",5,0,1,0,0,1,0,0,0
28306,2022,9/27/2022,Fesmire & Williams,4,1,1,1,1,0,1,0,0
28309,2022,9/27/2022,Dirigo Management Company,9,1,1,0,1,0,1,0,0
28310,2022,9/28/2022,MassMutual Life Insurance Company,6,1,1,0,1,0,1,0,0
28331,2022,9/28/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
27983,2022,9/28/2022,Security Federal Savings Bank,5,1,1,1,1,0,1,0,0
28311,2022,9/29/2022,Rockland Trust,2,1,0,0,1,0,1,0,0
28312,2022,9/29/2022,West Babylon Union Free School District,4,1,0,1,0,0,1,0,0
28313,2022,9/29/2022,Bank of Little Rock,5,1,1,0,1,0,1,0,0
28314,2022,9/29/2022,Hallmark Aviation Services LP,1,0,1,0,0,0,1,0,0
28315,2022,9/29/2022,"Swissport North America, Inc.",6,1,1,0,0,0,1,0,0
28316,2022,9/29/2022,"City of Tucson, AZ",115,1,1,1,0,0,1,0,0
28318,2022,9/29/2022,"focusIT, Inc.",1501,1,1,0,0,0,1,0,0
28272,2022,9/29/2022,Somerset County,14,1,0,1,0,0,0,0,0
28319,2022,9/30/2022,The PenFacs Group,54,1,1,1,1,0,1,0,0
28320,2022,9/30/2022,J O Hambro Capital Management Limited,5,1,1,0,0,0,1,0,0
28321,2022,9/30/2022,"American Express Travel Related Services Company, Inc.",23,0,0,0,0,1,0,0,0
28322,2022,9/30/2022,University of Alaska System,2,1,1,0,1,0,1,0,0
28323,2022,9/30/2022,"Baer's Furniture Company, Inc.",5,1,1,0,0,0,1,0,0
28324,2022,9/30/2022,Keck Medicine of USC,74,0,1,0,1,0,1,0,0
28325,2022,9/30/2022,"Chemonics International, Inc.",78,1,1,0,1,1,1,0,0
28326,2022,9/30/2022,Keswick Multi-Care Center,3,1,1,0,0,0,1,0,0
28327,2022,9/30/2022,"Wells Fargo Bank, N.A.",1,1,0,0,1,0,1,0,0
28328,2022,9/30/2022,"Charlotte Radiology, P.A.",3,1,1,0,0,0,1,0,0
28329,2022,9/30/2022,"The City of Fulton, New York",39,1,1,1,0,0,1,0,0
28330,2022,10/3/2022,WINCHESTER SAVINGS BANK,10,0,0,0,0,1,0,0,0
28332,2022,10/3/2022,Massachusetts Executive Office of Health and Human Services,1,0,1,0,0,0,0,0,0
28334,2022,10/3/2022,Mass General Brigham,1,1,0,0,0,0,0,0,0
28335,2022,10/3/2022,Edovate Learning Corp,9,1,0,0,0,1,0,0,0
28340,2022,10/3/2022,Volunteer Lawyers Project of the Boston Bar Association,4,1,1,0,1,0,1,0,1
28341,2022,10/3/2022,"Mativ Holdings, Inc.",704,1,1,0,1,0,1,0,0
28342,2022,10/3/2022,Fusion Credit Union Ltd.,1,0,1,0,1,0,1,0,0
28343,2022,10/4/2022,"American Express Travel Related Services Company, Inc.",155,0,0,0,0,1,0,0,0
28344,2022,10/4/2022,"Aurora Financial Group, Inc.",57,0,1,1,1,1,1,0,0
28337,2022,10/4/2022,Salem Five Cents Savings Bank,60,0,0,0,0,1,0,0,0
28338,2022,10/4/2022,"MGS Mfg. Group, Inc.",1,1,1,0,0,0,1,0,0
28339,2022,10/4/2022,"Nationwide Retirement Solutions, Inc.",16,1,1,0,0,0,1,0,0
28345,2022,10/5/2022,"American Express Travel Related Services Company, Inc.",28,0,0,0,0,1,0,0,0
28346,2022,10/5/2022,Century Park Capital Partners,13,1,1,0,1,0,1,0,0
28347,2022,10/6/2022,MutualOne Bank,1,0,0,0,0,1,0,0,0
28348,2022,10/6/2022,MutualOne Bank,1,0,0,0,1,1,0,0,0
28349,2022,10/6/2022,"BOKF, NA",188,0,1,0,1,0,1,0,0
28350,2022,10/6/2022,"Reel FX, Inc.",10,1,1,0,1,0,1,0,0
28351,2022,10/6/2022,"PepsiCo, Inc.",31,0,0,1,0,0,0,0,0
28352,2022,10/6/2022,"Marshall Financial Solutions, LLC",5,1,1,0,0,0,1,0,0
28353,2022,10/6/2022,32 Bar Blues LLC,2740,0,0,0,0,1,0,0,0
28374,2022,10/7/2022,Interstate Parking Company,1,1,0,1,1,0,1,0,0
28375,2022,10/7/2022,Dura-Shiloh,1,1,1,0,1,0,1,0,0
28376,2022,10/7/2022,"Windsong Radiology Group, P.C.",22,1,1,0,0,0,1,0,0
28377,2022,10/7/2022,The State Bar of Georgia,176,1,1,1,0,0,1,0,0
28378,2022,10/7/2022,"Felix Storch, Inc.",2,1,1,0,0,0,1,0,0
28379,2022,10/7/2022,Watertown Savings Bank,72,0,0,0,0,1,0,0,0
28373,2022,10/9/2022,"Family Paths, Inc.",1,1,1,0,0,0,1,0,0
28362,2022,10/10/2022,"BBRG Dedham TR, LLC",18,1,1,0,0,0,1,0,0
28363,2022,10/10/2022,"Tavistock Restaurants Upscale Group Holdings, LLC",674,1,1,1,1,0,1,0,0
